UDI,Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,y
6048,H,300.9,311.0,1853,23.6,122,0
663,M,297.6,308.9,1479,38.1,182,0
6383,L,300.2,309.8,1481,41.9,106,0
786,M,296.9,308.0,1497,44.8,57,0
1225,L,297.1,308.3,1763,25.7,139,0
9755,M,298.5,309.7,1552,34.0,205,0
3761,L,302.3,310.9,1377,46.8,166,1
137,H,298.7,308.5,1420,45.7,143,0
7398,L,299.7,310.6,1737,26.1,144,0
4001,L,302.1,311.2,1422,50.3,146,0
9511,M,299.2,310.4,1504,43.3,37,0
4751,M,303.2,311.2,1688,31.9,33,0
7220,M,299.8,309.7,1556,37.7,124,0
7009,L,300.5,310.6,1368,49.6,10,0
2329,L,299.3,308.7,1579,36.3,211,0
5938,M,300.6,310.5,1462,41.3,68,0
7427,M,300.0,311.4,1692,29.0,216,1
2209,H,299.8,309.2,1435,42.6,111,0
2458,L,299.0,308.6,1661,32.2,106,0
5568,M,302.5,312.0,1445,54.8,0,0
2929,M,300.8,309.7,1258,54.9,168,0
2499,L,299.1,308.9,1467,47.2,218,0
3114,M,299.9,309.1,1345,56.8,10,0
9063,L,297.2,308.3,1576,35.3,113,0
922,H,295.5,305.9,1593,37.2,197,0
406,L,297.3,308.5,1350,57.6,186,0
1907,L,297.9,307.6,1430,52.4,178,0
3737,H,302.2,311.1,1628,30.6,105,0
5419,L,302.6,312.4,1398,41.6,40,0
4840,H,303.4,311.9,1402,50.0,54,0
5492,M,302.7,312.2,1350,58.6,2,0
6609,M,301.5,310.4,1593,36.8,50,0
5953,L,300.7,310.8,1563,33.8,104,0
579,L,297.8,309.8,1533,36.8,198,0
899,L,295.6,306.2,1446,49.9,133,0
783,L,296.8,307.9,1698,30.8,48,0
4776,L,303.5,312.0,1761,25.8,105,0
9567,L,299.8,311.1,1603,35.1,179,0
2189,L,299.7,309.3,1420,44.1,60,0
8,L,298.1,308.6,1527,40.2,16,0
125,L,298.9,308.7,1727,29.4,116,0
6152,L,301.1,311.2,1555,35.3,172,0
9742,L,298.9,310.1,1495,42.9,175,0
8510,M,298.4,309.7,1870,22.5,170,0
540,M,297.4,309.3,1775,25.8,91,0
2304,L,299.2,308.5,1374,53.6,143,0
5981,M,300.6,310.7,1654,32.0,180,0
7937,L,300.8,311.7,1490,46.4,217,0
8588,M,297.4,307.9,1627,34.3,166,0
1401,H,298.9,310.1,1366,62.7,161,0
327,L,297.7,308.5,1501,41.4,201,0
7041,L,300.7,310.6,1720,30.3,96,0
8443,L,298.6,310.0,1517,39.0,4,0
9951,L,298.1,307.8,1413,54.1,113,0
7967,L,301.0,312.2,1602,35.9,67,0
6875,H,300.9,311.3,1295,58.9,77,0
7701,M,300.7,311.6,1348,62.5,36,0
4207,M,302.3,310.8,1721,28.4,215,0
9254,M,298.2,309.0,1508,40.5,192,0
9026,L,297.5,308.4,1440,35.9,13,0
4020,M,302.0,310.9,1558,45.3,193,0
6347,L,300.2,309.7,1275,60.7,15,0
1604,M,297.8,307.8,1622,32.1,18,0
7382,L,299.7,310.3,1495,43.1,101,0
7817,L,299.8,311.2,1533,35.9,137,0
5860,L,301.3,311.0,1542,33.6,80,0
7718,L,300.5,311.6,1365,53.0,85,0
5177,M,304.0,313.3,1844,27.1,88,0
7223,M,299.8,309.7,1320,61.7,134,0
3780,L,302.3,311.0,1657,31.1,3,0
8239,L,299.1,310.4,1519,45.3,92,0
6298,M,301.1,310.5,1309,60.7,100,0
8458,L,298.6,309.9,1393,45.5,38,0
8689,L,297.1,308.5,1483,46.9,203,0
721,L,297.4,308.9,1809,23.8,131,0
8085,L,300.2,311.4,1483,44.4,141,0
7541,M,300.2,311.3,1587,31.2,73,0
1880,M,298.2,307.7,1608,33.8,106,0
2269,L,299.2,308.5,1438,46.6,63,0
7539,M,300.2,311.4,1450,38.5,68,0
8057,L,300.1,311.5,1499,43.4,65,0
722,L,297.5,308.9,1696,30.9,133,0
7798,L,300.0,311.4,1476,39.0,92,0
4914,M,303.5,312.3,1593,35.2,29,0
9007,L,297.3,307.9,1417,41.8,186,0
9371,H,297.7,308.4,1418,51.9,77,0
6818,M,301.0,310.7,1493,48.1,145,0
6839,L,301.1,311.1,1570,41.6,202,0
28,H,299.1,309.4,1811,24.6,77,0
1632,L,298.0,308.0,1433,39.2,87,0
2479,M,298.9,308.5,1456,50.0,156,0
4562,L,302.9,310.8,1610,32.2,17,0
5453,M,303.0,312.7,1553,35.8,122,0
3127,L,300.0,309.4,1499,35.7,46,0
580,M,297.8,309.7,1700,31.3,200,0
2926,M,300.7,309.6,1388,51.1,160,0
3399,L,301.4,310.7,1675,30.7,92,0
765,L,296.8,307.9,1337,56.5,5,0
595,H,297.6,309.6,1278,50.4,2,0
1714,L,298.2,307.8,1515,46.7,74,0
1207,H,296.9,308.0,1318,53.5,88,0
8353,L,298.6,309.6,1491,36.9,192,0
8633,L,297.3,308.3,1590,35.5,59,0
7365,L,299.5,309.9,1402,51.7,58,0
4672,L,303.3,311.4,1511,43.4,65,0
7947,L,300.8,311.6,1516,35.6,14,0
1126,M,296.7,307.8,1375,51.4,108,0
4432,H,302.3,310.2,1443,54.6,120,0
4975,L,303.8,312.7,1414,41.7,190,0
3173,M,300.3,309.6,1488,41.3,172,0
8099,L,300.2,311.6,1500,39.0,174,0
3180,L,300.1,309.3,1570,36.8,189,0
7521,L,300.2,311.6,1529,35.5,21,0
8086,L,300.2,311.4,1331,49.8,143,0
9260,M,298.2,309.0,1694,28.0,5,0
6148,M,301.1,311.1,2089,19.8,162,0
4954,L,303.7,312.5,1670,26.1,139,0
8730,L,297.3,308.7,1352,53.8,91,0
8058,L,300.2,311.5,1549,37.2,67,0
4463,L,302.7,310.5,1263,67.8,197,1
8746,L,297.4,308.6,1411,46.3,138,0
3671,L,302.3,311.7,1701,27.5,145,0
6496,M,300.6,309.8,1694,31.1,187,0
2181,H,299.6,309.2,1597,36.3,35,0
7711,M,300.5,311.4,1390,51.9,68,0
6361,L,300.1,309.7,1441,40.1,46,0
7908,L,300.8,312.3,1858,26.3,144,0
6368,L,300.0,309.6,1571,33.1,65,0
7262,L,300.4,310.5,1818,25.1,14,0
5536,L,302.3,311.7,1465,43.5,117,0
3985,L,302.3,311.3,1652,32.8,108,0
142,L,298.7,308.5,1544,35.2,159,0
5073,L,304.1,313.0,1408,45.3,28,0
4733,L,303.3,311.7,1539,38.5,221,0
7171,M,300.3,310.2,1442,39.5,4,0
3059,L,300.0,309.0,1709,32.1,79,0
827,L,296.5,307.2,1481,38.2,160,0
3956,L,302.3,311.5,1448,49.6,28,0
2097,M,299.5,309.4,1387,56.2,32,0
3870,L,302.7,311.7,1480,45.2,8,0
678,L,297.9,309.2,1478,39.7,10,0
1288,L,298.5,309.6,1419,41.5,105,0
1760,H,298.0,307.4,1606,35.2,195,0
433,M,297.6,308.5,1466,39.7,34,0
3693,L,302.1,311.3,1758,24.4,200,0
6556,H,301.5,310.7,1394,46.7,130,0
1610,L,297.7,307.7,1581,34.9,31,0
1377,M,298.8,310.2,1527,31.2,102,0
3201,M,300.1,309.2,1454,44.4,19,0
4226,L,302.1,310.7,1359,49.3,41,1
9279,H,298.2,308.8,1606,39.9,53,0
9467,L,298.6,309.4,1471,48.0,141,0
1736,L,298.4,308.0,1380,47.6,130,0
3422,M,301.5,310.5,1612,29.8,148,0
4357,L,302.0,309.8,1649,31.0,152,0
4555,L,302.6,310.5,1748,28.2,2,0
7762,H,300.4,311.6,1715,30.8,203,0
5367,H,303.1,312.6,1404,40.6,152,0
3305,L,301.2,310.3,1497,45.7,76,0
1348,L,298.7,310.2,1717,27.3,26,0
2201,L,299.8,309.1,1546,35.6,93,0
5934,L,300.5,310.5,1373,47.4,56,0
6801,M,301.1,310.6,1310,48.8,103,0
7707,L,300.5,311.5,1708,31.2,57,0
1476,M,298.4,309.5,1519,35.4,133,0
143,M,298.6,308.4,1778,28.2,161,0
3293,L,301.3,310.3,1400,44.3,47,0
7063,M,300.6,310.4,1407,51.1,157,0
9913,L,298.6,308.9,1327,58.8,9,0
5220,L,303.8,313.0,1365,59.9,205,1
7854,L,300.3,311.7,1317,56.5,7,0
2375,M,299.2,308.4,1538,38.0,98,0
9888,L,298.8,309.5,1368,44.7,147,0
8383,L,298.9,310.0,1719,27.3,58,0
10,M,298.5,309.0,1741,28.0,21,0
9576,M,299.6,310.8,1603,35.4,202,0
8260,L,299.1,310.5,1471,38.4,146,0
3110,L,299.9,309.2,1491,44.3,214,0
8960,L,297.3,308.0,1420,46.5,73,0
5150,L,304.3,313.5,1452,41.5,15,0
4632,L,303.0,311.2,1383,44.6,198,0
7473,M,300.3,311.6,1617,32.5,115,0
6713,H,301.4,310.7,1516,36.4,83,0
3344,M,301.5,310.8,1628,36.4,167,0
4360,M,302.1,310.0,1531,38.0,161,0
3115,M,299.9,309.2,1683,30.5,13,0
2328,M,299.3,308.7,1420,50.3,208,0
9975,L,298.6,308.2,1361,68.2,172,1
5389,M,302.8,312.3,1432,49.0,218,0
2226,M,299.7,309.0,1465,49.0,158,0
2076,L,299.5,309.4,1390,58.8,195,1
2335,L,299.2,308.4,1445,43.5,224,0
8046,M,300.7,311.9,1366,55.1,36,0
8722,L,297.2,308.7,1669,30.7,72,0
422,M,297.3,308.3,1657,31.1,8,0
4933,L,303.3,312.1,1418,44.7,83,0
6731,M,301.6,311.0,1431,42.3,129,0
8766,L,297.4,308.8,1353,49.4,188,0
6708,L,301.3,310.6,1556,39.0,72,0
4629,M,303.0,311.1,1597,36.7,191,0
9207,M,297.9,308.9,1547,44.0,72,0
2649,L,299.8,309.4,1436,51.6,158,0
6084,L,300.9,310.7,1389,50.0,214,0
5649,L,302.5,311.9,1401,44.9,203,0
2131,L,299.4,309.0,1391,58.2,135,0
6111,L,300.7,310.8,1534,41.3,69,0
1939,L,298.1,307.9,1517,40.8,50,0
5772,L,301.6,311.2,1525,43.7,91,0
379,L,297.3,308.2,1754,29.4,123,0
4399,M,302.3,310.1,1563,37.8,31,0
172,L,298.2,308.1,1462,50.8,27,0
4372,L,302.0,309.8,1480,40.0,199,0
478,H,297.4,309.0,1468,41.4,156,0
4495,H,302.6,310.4,1649,30.1,62,0
5821,L,301.3,311.1,1723,27.6,210,0
5497,M,302.9,312.5,1924,24.0,17,0
5109,L,303.9,313.3,1394,51.6,121,0
9119,L,297.6,308.6,1526,42.1,57,0
1368,M,298.8,310.2,1581,37.5,75,0
3608,L,301.6,310.7,1638,33.8,196,0
7909,L,300.7,312.3,1715,26.8,146,0
9756,H,298.5,309.7,1561,35.3,208,0
603,L,297.9,309.8,2000,21.3,29,0
3790,L,302.3,310.8,1650,32.4,26,0
9499,H,299.2,310.1,1542,36.1,5,0
9861,H,298.7,309.6,1755,26.9,73,0
3404,L,301.3,310.5,1337,52.7,106,0
8800,L,297.3,308.4,1472,41.3,67,0
2859,L,300.5,309.3,1417,51.5,231,1
6804,M,301.1,310.7,1367,43.4,111,0
6367,M,299.9,309.5,2065,18.1,62,0
3236,L,300.8,309.4,1946,20.5,111,0
2876,M,300.5,309.4,1877,23.8,31,0
9146,L,297.6,308.5,1574,37.1,121,0
559,L,297.5,309.4,1650,34.6,142,0
8563,L,298.1,308.9,1351,52.4,102,0
99,L,298.9,308.8,1529,32.7,53,0
5054,L,303.8,312.9,1514,34.3,180,0
4645,L,303.2,311.4,1514,41.2,230,0
9717,H,299.0,310.0,1387,45.2,110,0
204,L,298.4,308.5,1490,37.9,110,0
3685,L,302.0,311.2,1270,65.3,182,1
626,L,298.3,310.1,1545,36.3,90,0
7954,L,301.0,312.0,1447,36.8,31,0
1849,H,297.7,307.2,1429,44.1,26,0
9197,L,298.0,308.9,1607,37.7,49,0
582,L,297.8,309.7,1394,42.9,206,0
9882,L,298.8,309.8,1493,38.5,132,0
7573,L,300.3,311.1,1676,28.6,158,0
9583,M,299.3,310.5,1404,47.5,12,0
4103,L,302.0,310.4,1450,46.6,165,0
1155,L,296.9,307.9,1626,29.9,177,0
4939,M,303.5,312.4,1606,30.1,98,0
6980,L,300.9,311.2,1353,60.4,139,0
227,L,298.3,308.4,1329,49.2,166,0
3968,M,302.3,311.4,1479,45.6,59,0
4994,L,303.8,312.9,1819,23.7,16,0
4893,L,303.7,312.3,1922,23.1,193,0
5142,L,304.4,313.7,1509,35.0,205,1
2874,H,300.6,309.4,1555,37.9,24,0
3001,H,300.5,309.8,1324,72.8,159,1
9134,L,297.7,308.7,1479,45.7,93,0
3690,L,302.1,311.4,1889,22.7,194,0
5425,L,302.6,312.2,1377,45.5,54,0
5000,M,303.7,312.9,1532,41.3,32,0
5853,H,301.2,310.9,1798,22.3,59,0
4276,M,302.4,310.5,1500,36.7,164,0
3728,L,302.3,311.2,1786,24.3,81,0
3087,L,300.0,309.2,1610,32.1,150,0
4912,L,303.5,312.3,1681,29.8,25,0
2508,H,299.2,309.1,1410,47.1,9,0
9368,L,297.9,308.5,1472,45.1,70,0
5548,M,302.3,311.7,1540,28.9,149,0
873,M,295.8,306.4,1335,51.7,69,0
6910,L,300.8,311.2,1376,48.1,172,0
8121,L,300.2,311.6,1767,26.4,20,0
1548,L,298.3,308.9,1348,55.5,102,0
436,L,297.4,308.3,1493,41.2,43,0
4979,L,303.6,312.7,1429,47.7,198,0
4153,M,302.0,310.5,1425,44.7,76,0
67,M,298.9,308.9,1679,28.7,181,0
7951,L,300.8,311.6,1568,36.0,23,0
1655,L,298.2,308.1,1379,62.3,149,0
555,H,297.5,309.4,1368,45.3,129,0
8895,M,297.5,308.7,1546,38.0,123,0
4795,L,303.6,312.6,1699,27.9,160,0
3149,H,300.4,309.8,1448,39.7,107,0
4734,L,303.3,311.6,1484,44.6,223,0
7,L,298.1,308.6,1558,42.4,14,0
3861,L,302.6,311.5,1427,38.9,213,0
3695,M,302.1,311.3,1511,45.0,204,0
1538,M,298.4,309.1,1467,39.6,78,0
8314,M,298.8,310.0,1484,44.9,80,0
5951,L,300.7,310.8,1689,28.9,100,0
407,L,297.4,308.6,1439,51.9,188,0
2021,H,298.7,308.4,1560,33.3,53,0
4864,M,303.6,312.3,1915,22.3,116,0
4444,L,302.5,310.3,1405,57.4,152,0
1968,L,297.9,307.6,1589,37.8,120,0
9075,M,297.2,308.1,1554,41.3,147,0
5899,L,301.0,310.7,1300,57.2,174,0
7025,L,300.6,310.6,2127,18.7,53,0
7340,L,299.8,310.4,1579,36.4,0,0
7139,L,300.6,310.1,1297,50.0,130,0
136,M,298.8,308.5,1711,28.5,140,0
1580,L,298.3,308.3,1444,43.8,176,0
6500,L,300.9,310.0,1671,26.8,199,0
1233,L,297.2,308.6,1500,37.1,161,0
8725,M,297.2,308.6,1513,39.0,78,0
5707,L,302.4,311.9,1290,70.0,139,1
7352,L,299.7,310.2,1458,43.4,28,0
9409,H,297.9,308.4,1637,34.5,191,0
9133,M,297.6,308.6,1585,42.0,90,0
1779,L,298.6,308.2,1325,54.0,41,0
6185,L,301.0,311.0,1553,35.8,26,0
2624,M,299.6,309.4,1283,62.1,83,0
7283,L,300.0,310.2,1486,36.4,66,0
815,M,296.8,307.5,1470,45.9,132,0
5588,L,302.5,311.9,1481,42.9,52,0
5048,M,304.1,313.3,1680,29.3,158,0
5257,L,303.5,313.0,1393,51.6,80,0
4862,L,303.5,312.3,1946,21.1,112,0
5983,L,300.7,310.8,1486,37.1,186,0
4292,L,301.8,310.0,2032,19.0,203,0
2271,L,299.3,308.6,1437,48.1,67,0
6528,L,301.2,310.4,1516,44.4,53,0
158,H,298.4,308.2,1478,43.5,206,0
6393,L,300.1,309.7,1680,33.8,140,0
2889,M,300.6,309.6,1365,50.0,70,0
2066,L,299.7,309.6,1419,45.1,170,0
3167,M,300.4,309.7,1539,37.7,156,0
3501,H,301.9,311.0,1871,26.0,132,0
2712,L,299.6,309.1,1407,50.6,85,0
4949,M,303.8,312.7,1500,41.7,125,0
8021,H,300.9,312.0,1720,27.9,202,0
4265,M,302.6,311.0,1542,39.7,141,0
3229,L,300.5,309.3,1475,46.8,94,0
8832,H,297.4,308.7,1726,26.8,158,0
5443,L,303.1,312.7,1353,51.8,97,0
5103,M,304.1,313.5,1587,33.6,108,0
9479,L,298.8,309.6,1890,24.0,173,0
9516,L,299.0,310.2,1682,28.8,49,0
5484,M,302.6,312.1,2000,21.9,200,0
7294,L,300.1,310.5,1627,29.2,95,0
6599,L,301.5,310.7,1424,51.1,22,0
8029,L,300.6,311.8,1501,44.8,226,0
7858,L,300.5,311.9,1432,43.1,16,0
8226,L,299.1,310.5,1532,36.6,62,0
8068,M,300.6,312.0,1490,39.8,94,0
8950,L,297.4,308.3,1284,60.3,50,0
8967,L,297.1,307.8,1636,30.3,90,0
7463,L,300.0,311.3,1703,30.4,85,0
7710,L,300.5,311.4,1445,41.5,66,0
6339,L,300.4,309.9,1681,28.6,206,0
6341,H,300.5,309.9,1397,45.9,210,1
4870,L,303.7,312.4,1718,26.5,130,0
6459,M,300.6,310.0,1302,62.9,87,0
7566,M,300.3,311.2,1783,25.6,139,0
6933,L,300.8,311.4,1322,67.2,18,1
4180,L,302.4,310.9,1349,46.1,148,1
1461,L,299.0,310.3,1437,47.8,99,0
4725,L,303.4,311.9,1771,31.6,202,0
825,L,296.6,307.4,1436,42.8,156,0
9968,M,298.3,307.9,1609,32.4,151,0
5875,M,301.5,311.1,1660,33.8,115,0
4385,L,301.8,309.6,1443,42.7,231,0
6232,M,301.3,311.0,1495,40.8,148,0
4777,L,303.5,312.1,1522,36.4,107,0
2718,M,299.5,309.1,1422,45.3,103,0
2199,M,299.7,308.9,1478,41.0,87,0
8389,L,298.9,309.9,1365,46.5,75,0
1016,L,296.2,307.2,1356,43.6,22,0
8266,H,299.1,310.6,1791,28.0,168,0
799,M,296.9,307.8,1828,24.6,91,0
9023,L,297.4,308.3,1548,46.6,7,0
9189,L,297.9,309.0,1502,40.2,30,0
3673,L,302.3,311.6,1658,32.3,150,0
8109,M,300.3,311.8,1607,33.7,199,0
3057,L,300.2,309.2,1667,29.9,75,0
6611,L,301.5,310.4,1543,34.0,55,0
10000,M,299.0,308.7,1500,40.2,30,0
3833,M,302.2,310.9,1465,43.5,140,0
8413,M,298.6,309.7,1314,49.7,136,0
1701,M,298.0,307.6,1844,23.8,44,0
8483,L,298.4,309.5,1520,38.1,106,0
1611,L,297.8,307.8,1573,37.9,33,0
2256,L,299.1,308.3,1559,33.7,30,0
2920,L,300.6,309.6,1726,30.0,147,0
4316,M,301.4,310.0,1651,29.8,44,0
7040,H,300.6,310.5,1519,37.0,91,0
7698,L,300.5,311.4,1400,45.1,29,0
8494,M,298.3,309.5,1560,36.9,131,0
427,L,297.4,308.5,1501,44.9,20,0
1698,M,297.9,307.6,1519,44.0,37,0
429,M,297.6,308.6,1595,36.9,25,0
3826,H,302.2,310.7,1413,48.9,114,0
9036,M,297.3,308.1,1731,27.7,42,0
2239,L,299.3,308.6,1474,49.6,191,0
4875,L,303.8,312.5,1619,30.9,142,0
4388,L,302.0,309.8,1532,39.4,2,0
5581,M,302.6,312.2,1458,38.8,34,0
7167,M,300.3,310.2,1429,44.7,203,0
6972,M,300.7,311.0,1559,42.8,121,0
657,M,297.7,309.1,1732,28.1,167,0
1391,L,298.9,310.2,1409,54.8,140,0
6906,M,301.0,311.5,1550,34.9,162,0
8142,L,299.6,310.8,1393,49.9,78,0
8489,L,298.4,309.4,1385,43.2,119,0
6159,L,301.1,311.0,1677,29.1,188,0
4808,L,303.5,312.4,1503,36.5,191,0
3262,H,301.3,310.1,1469,39.7,179,0
864,L,296.0,306.7,1416,44.2,46,0
6827,L,301.0,310.9,1822,21.6,168,0
5175,M,304.2,313.5,1390,47.8,83,0
4944,H,303.6,312.6,1436,42.0,110,0
6876,M,300.8,311.2,1592,32.9,82,0
9598,L,298.9,310.1,1510,38.0,52,0
2726,L,299.8,309.4,1555,34.8,122,0
2466,L,298.9,308.6,1481,40.7,124,0
9106,M,297.3,308.2,1677,34.9,21,0
4171,M,302.2,310.6,1355,51.5,126,1
923,M,295.5,305.9,1380,52.4,202,0
6259,M,301.1,310.7,1583,40.7,2,0
6606,M,301.6,310.6,1691,30.1,40,0
3148,M,300.4,309.7,1440,42.8,104,0
3295,L,301.1,310.2,1657,34.1,52,0
5855,L,301.2,310.9,1416,53.3,66,0
2333,L,299.2,308.5,1378,50.4,220,1
1195,M,297.0,308.1,1507,43.1,51,0
7090,L,300.6,310.2,1622,34.1,3,0
8490,L,298.4,309.4,1461,46.3,121,0
3851,M,302.3,311.0,1421,41.3,182,0
2300,L,299.4,308.7,1446,62.9,134,1
7830,L,299.8,311.2,1664,28.3,173,0
7154,L,300.2,310.0,1493,47.3,172,0
641,M,297.9,309.6,1515,38.8,124,0
1767,M,298.3,307.7,1717,27.1,7,0
8861,M,297.9,309.1,1488,37.3,30,0
646,L,297.7,309.4,1392,44.1,140,0
6397,L,300.0,309.6,1526,46.4,150,0
9433,L,298.0,308.7,1619,40.1,45,0
3165,L,300.4,309.7,1685,31.3,152,0
5771,L,301.6,311.2,1408,42.9,89,0
5759,L,301.9,311.3,1501,40.8,59,0
1650,H,298.0,307.9,1482,37.8,132,0
52,L,298.9,309.1,1383,54.9,145,0
6264,M,301.0,310.6,1698,27.3,14,0
2996,L,300.5,309.8,1550,37.4,148,0
8173,L,299.9,311.4,1596,28.9,160,0
1090,M,296.9,307.7,2008,17.5,3,0
2549,M,299.3,309.2,1440,37.5,111,0
9275,L,298.2,308.7,1428,54.9,45,0
3334,M,301.6,310.8,1343,49.5,140,0
3769,L,302.2,311.0,1555,34.2,185,0
3048,L,300.2,309.4,1558,38.3,51,0
6121,M,300.9,311.2,1472,40.0,93,0
4605,L,302.9,311.0,1820,24.6,128,0
777,L,296.7,307.8,1468,39.2,35,0
2273,M,299.3,308.6,1448,52.1,71,0
1564,L,298.2,308.3,1402,51.0,141,0
8923,L,297.1,308.2,1399,42.6,194,0
2603,L,299.4,309.2,1427,41.5,29,0
9013,L,297.2,308.0,1705,26.0,200,0
4877,M,303.7,312.4,1540,37.4,146,0
438,L,297.3,308.3,1538,38.5,47,0
6595,L,301.6,310.6,2103,19.7,12,0
4003,L,302.1,311.2,1454,59.2,153,1
8674,L,297.4,308.6,1494,42.6,161,0
8078,L,300.3,311.8,1547,39.7,121,0
7724,L,300.5,311.6,1730,30.2,106,0
4425,M,302.6,310.2,1631,31.0,100,0
2986,L,300.7,309.8,1596,31.5,123,0
6080,M,300.8,310.7,1371,44.7,205,0
4858,L,303.7,312.3,1606,37.4,103,0
3099,M,299.9,309.2,1389,51.2,185,0
4407,L,302.5,310.3,1326,58.5,55,1
6097,M,300.8,310.7,1483,40.8,28,0
5460,L,303.1,312.5,1453,49.1,140,0
8690,L,297.1,308.4,1543,39.6,205,0
6974,L,300.7,311.0,1462,41.9,126,0
833,L,296.6,307.4,1521,38.6,173,0
7506,L,300.5,311.9,1546,39.4,203,0
5231,M,303.8,313.1,2117,18.6,22,0
181,L,298.2,308.3,1475,49.9,47,0
1614,L,297.9,308.0,1296,62.9,41,0
91,L,298.9,308.9,1753,25.8,33,0
5301,M,303.8,313.2,1710,26.5,190,0
48,L,298.8,309.1,1418,46.3,133,0
4516,L,302.5,310.4,1415,48.2,117,0
5872,L,301.5,311.1,1469,49.5,107,0
983,L,296.2,306.9,1516,39.1,138,0
1015,L,296.2,307.2,1445,41.8,20,0
4122,M,302.1,310.7,1364,47.8,213,1
4196,L,302.5,311.0,1548,38.4,188,0
9826,L,298.4,309.2,1610,32.4,194,0
8930,M,297.4,308.4,1620,35.8,215,0
6617,M,301.7,310.6,1380,45.8,70,0
585,H,297.6,309.6,1419,48.2,215,0
9344,M,298.3,308.8,1391,50.4,13,0
1689,L,297.9,307.4,1606,35.5,14,0
97,M,299.0,309.0,1575,35.3,47,0
1189,L,297.3,308.4,1339,52.1,36,0
3991,H,302.2,311.2,1692,28.2,122,0
244,L,298.0,308.2,1442,44.1,204,0
8446,M,298.6,310.0,1541,36.9,12,0
6250,L,300.7,310.1,1542,35.5,191,0
8739,L,297.3,308.7,1531,36.7,116,0
4728,M,303.4,311.8,1341,47.0,210,1
8392,L,298.6,309.6,1423,42.7,82,0
4427,L,302.6,310.3,1479,40.4,105,0
836,M,296.7,307.4,1533,32.5,182,0
4082,L,302.0,310.4,1336,58.2,110,1
5712,L,302.2,311.6,1545,35.9,152,0
6262,L,301.1,310.6,1417,47.6,10,0
8924,M,297.0,308.1,1363,45.3,196,0
1363,L,298.6,310.0,1517,41.2,64,0
5311,L,303.8,313.0,1427,43.0,0,0
720,L,297.4,308.8,1447,58.1,129,0
4163,L,302.0,310.4,1591,29.8,105,0
4274,L,302.6,310.8,1486,36.4,160,0
5119,M,304.2,313.6,1512,33.4,146,0
4018,L,302.0,310.8,1902,23.4,188,0
5851,L,301.3,311.1,1560,35.3,55,0
477,L,297.4,309.0,1570,37.9,154,0
5654,L,302.4,311.7,1495,36.8,215,0
3183,M,300.1,309.3,1443,50.3,196,0
1451,M,299.0,310.3,1447,39.9,78,0
3727,M,302.3,311.2,1505,36.7,78,0
5179,H,304.0,313.2,1517,43.1,96,0
4746,H,303.2,311.2,1475,43.1,20,0
3824,M,302.3,310.9,1581,36.1,109,0
1997,M,298.4,308.0,1416,38.2,198,1
6563,M,301.5,310.7,1871,21.3,152,0
1850,L,297.7,307.2,1668,32.7,31,0
8696,M,297.2,308.6,1498,44.4,9,0
2069,M,299.7,309.6,1534,39.1,176,0
8263,L,299.1,310.6,1921,23.9,158,0
1334,M,299.0,310.3,1558,35.4,223,0
4339,L,301.6,309.9,1397,43.7,102,0
847,M,296.4,307.4,1416,50.0,210,0
8978,M,296.9,307.5,1556,31.2,116,0
413,L,297.5,308.6,1388,48.2,203,0
409,M,297.4,308.6,1434,44.4,193,0
889,M,295.6,306.1,1651,28.1,110,0
6983,L,300.7,311.1,1440,43.0,148,0
6292,M,301.1,310.5,1547,35.8,81,0
8613,L,297.5,308.4,1441,44.5,4,0
2490,H,298.9,308.7,1500,41.6,187,0
2643,L,299.8,309.5,1542,40.3,141,0
3496,M,301.9,311.0,1384,47.4,121,0
7842,L,300.1,311.5,1471,47.2,201,0
1054,M,296.7,307.7,1597,32.1,114,0
9377,H,297.7,308.4,1738,27.7,96,0
1858,L,297.7,307.4,1643,36.5,55,0
5810,H,301.3,311.0,1580,36.6,184,0
797,M,296.9,307.9,2010,18.9,86,0
4666,M,303.4,311.4,1307,54.0,44,1
8298,M,298.8,310.2,1595,33.1,34,0
5590,M,302.5,311.9,1298,57.5,57,0
808,L,297.0,307.7,1867,22.8,118,0
4236,L,302.2,310.8,1438,41.4,66,0
7274,M,300.2,310.3,1704,29.2,42,0
1245,L,297.1,308.4,1726,28.4,202,0
5125,M,304.2,313.5,1557,37.3,164,0
6220,H,301.1,310.6,1407,43.9,111,0
7324,L,299.9,310.2,1479,46.3,173,0
3100,M,299.9,309.1,1513,43.8,188,0
4322,L,301.7,310.2,1686,28.9,59,0
1724,L,298.2,307.8,2029,19.9,96,0
452,H,297.5,308.6,1440,46.1,84,0
4997,M,303.6,312.8,1400,43.2,23,0
4053,M,301.9,310.8,1563,39.2,39,0
6137,H,300.9,310.8,1390,40.6,131,0
9647,L,299.4,310.4,1582,31.7,181,0
7483,M,300.2,311.6,1510,47.5,146,0
3544,L,301.8,310.9,1449,36.5,33,0
6094,L,301.0,310.8,1375,57.2,20,0
6166,L,300.9,310.7,1523,35.8,205,0
2309,L,299.1,308.5,1371,55.5,159,0
6740,L,301.7,311.2,1482,43.6,154,0
7457,M,300.2,311.7,1397,50.2,71,0
5727,M,302.4,311.9,1398,50.1,188,0
3682,M,302.1,311.3,1453,45.1,174,0
3311,L,301.3,310.4,1346,46.7,90,0
