UDI,Rotational speed,Torque,Tool wear,y
3318,1636,28.7,106,0
3319,1436,49.7,108,0
3320,1689,30.6,110,0
3321,2289,16.4,112,0
3322,1522,41.0,114,0
3323,1351,52.9,116,0
3324,1589,36.7,118,0
3325,1578,34.1,120,0
3326,1587,33.7,122,0
3327,1962,20.2,124,0
3328,2432,14.2,126,0
3329,1418,43.9,129,0
3330,1683,29.7,131,0
3331,1385,50.7,133,0
3332,1559,44.5,135,0
3333,1671,31.6,137,0
3334,1343,49.5,140,0
3335,1548,34.2,143,0
3336,1705,31.2,146,0
3337,1535,35.4,148,0
3338,1564,34.1,150,0
3339,1510,40.9,152,0
3340,1492,45.2,155,0
3341,1452,44.1,157,0
3342,1329,52.0,160,0
3343,1382,52.4,165,0
3344,1628,36.4,167,0
3345,1706,27.9,170,0
3346,1594,34.1,172,0
3347,1761,24.3,174,0
3348,1529,41.8,176,0
3349,1532,40.7,178,0
3350,1673,27.8,181,0
3351,1285,62.6,183,1
3352,1680,31.4,185,0
3353,1610,34.6,187,0
3354,1632,31.6,189,0
3355,1559,40.2,191,0
3356,1367,49.0,193,0
3357,1355,57.8,195,1
3358,1414,51.7,197,0
3359,1522,36.6,202,0
3360,1525,41.9,204,0
3361,1394,46.5,206,0
3362,1519,40.7,208,0
3363,1445,43.9,210,0
3364,1555,43.3,212,0
3365,1633,39.5,0,0
3366,1630,30.3,2,0
3367,1692,32.3,5,0
3368,1790,26.2,8,0
3369,1350,58.5,13,0
3370,2760,8.0,15,1
3371,1584,32.2,17,0
3372,1989,21.8,19,0
3373,1431,44.3,21,0
3374,1568,35.2,23,0
3375,1376,50.6,25,0
3376,1459,46.9,27,0
3377,1385,47.5,30,0
3378,1591,29.6,33,0
3379,1568,33.1,38,0
3380,1459,37.7,40,0
3381,1590,36.3,43,0
3382,1376,47.6,45,0
3383,1510,38.5,47,0
3384,1674,33.6,49,0
3385,1426,40.7,54,0
3386,1466,43.6,56,0
3387,1474,38.7,58,0
3388,1290,65.3,63,0
3389,1435,48.0,66,0
3390,1416,53.2,69,0
3391,1599,40.4,72,0
3392,1466,47.3,77,0
3393,1408,47.3,79,0
3394,1490,48.1,81,0
3395,1405,42.3,83,0
3396,1647,33.3,85,0
3397,1459,35.0,87,0
3398,1648,30.7,90,0
3399,1675,30.7,92,0
3400,1605,34.2,94,0
3401,1536,44.4,96,0
3402,1617,34.3,101,0
3403,1347,53.3,104,0
3404,1337,52.7,106,0
3405,1695,30.9,108,0
3406,1635,32.5,110,0
3407,1470,44.0,113,0
3408,1381,49.8,115,0
3409,1382,41.6,117,0
3410,1697,30.0,120,0
3411,1451,39.7,123,0
3412,1419,55.7,125,0
3413,1313,55.6,127,0
3414,1560,36.3,129,0
3415,1555,41.2,131,0
3416,1579,36.9,133,0
3417,1435,44.6,135,0
3418,1621,33.7,137,0
3419,1555,40.4,139,0
3420,1611,33.8,144,0
3421,1834,23.5,146,0
3422,1612,29.8,148,0
3423,1629,34.1,151,0
3424,1496,35.2,153,0
3425,1593,32.9,155,0
3426,1623,33.5,157,0
3427,1380,48.7,160,0
3428,1562,34.4,162,0
3429,1391,49.4,164,0
3430,1551,34.3,166,0
3431,1821,26.2,171,0
3432,1429,43.6,176,0
3433,2012,20.7,178,0
3434,1924,23.6,181,0
3435,1412,44.1,184,0
3436,1389,54.9,187,0
3437,1466,48.1,189,0
3438,2297,15.8,191,0
3439,1471,37.5,193,0
3440,1492,41.4,195,0
3441,1460,41.5,197,0
3442,1559,39.4,199,0
3443,1495,52.5,201,0
3444,1535,39.0,204,0
3445,1381,50.7,206,0
3446,1599,36.1,208,0
3447,1400,49.5,211,0
3448,1624,34.5,216,0
3449,1478,36.6,218,0
3450,1605,33.3,220,0
3451,1506,43.4,222,0
3452,1455,43.9,0,0
3453,1602,32.3,2,0
3454,1425,54.4,7,0
3455,1918,21.8,9,0
3456,1611,41.5,11,0
3457,1610,38.6,16,0
3458,2639,12.0,21,1
3459,1329,46.6,24,0
3460,1270,54.2,26,0
3461,1415,41.6,28,0
3462,1330,49.5,30,0
3463,1786,27.1,35,0
3464,1809,25.5,40,0
3465,1303,59.7,42,0
3466,1383,45.7,44,0
3467,1447,56.9,47,0
3468,1461,44.2,49,0
3469,2092,18.6,51,0
3470,1429,47.9,53,0
3471,1736,26.5,56,0
3472,1441,49.3,58,0
3473,1523,43.3,60,0
3474,1691,33.4,62,0
3475,1557,35.3,65,0
3476,1644,33.4,68,0
3477,1522,43.8,70,0
3478,1547,41.7,72,0
3479,1597,30.8,74,0
3480,1619,31.0,76,0
3481,1400,58.2,79,0
3482,1663,31.5,81,0
3483,1540,37.6,83,0
3484,1455,42.7,85,0
3485,1519,39.0,90,0
3486,1427,47.7,92,0
3487,1650,29.8,94,0
3488,1508,38.8,96,0
3489,1379,54.8,99,0
3490,1542,36.7,101,0
3491,1763,28.4,103,0
3492,1590,34.3,106,0
3493,1336,63.6,111,0
3494,1638,35.4,116,0
3495,1356,45.7,119,0
3496,1384,47.4,121,0
3497,1309,48.0,124,0
3498,1642,33.1,126,0
3499,1289,54.9,128,0
3500,1353,43.8,130,0
3501,1871,26.0,132,0
3502,1291,63.6,137,0
3503,1346,44.6,142,0
3504,1493,47.6,145,0
3505,1524,41.3,147,0
3506,1726,26.7,150,0
3507,1435,47.2,152,0
3508,1502,34.4,157,0
3509,1608,33.0,160,0
3510,1771,27.2,162,0
3511,1474,42.6,164,0
3512,1322,53.0,166,0
3513,1393,49.5,168,0
3514,1417,52.5,171,0
3515,1430,49.8,174,0
3516,1605,40.0,179,0
3517,1402,47.8,182,0
3518,1550,35.2,184,0
3519,1376,44.9,186,0
3520,1569,32.5,188,0
3521,1669,32.2,191,0
3522,1541,38.9,193,0
3523,1651,32.5,195,0
3524,1521,39.3,197,0
3525,1365,48.2,199,0
3526,1609,31.7,202,0
3527,1470,37.6,204,0
3528,1573,38.9,209,0
3529,1378,53.1,212,1
3530,1567,39.0,214,1
3531,1441,43.7,0,0
3532,1641,33.2,3,0
3533,1486,40.3,6,0
3534,1563,36.2,8,0
3535,1769,26.0,10,0
3536,1672,29.9,13,0
3537,1632,34.2,18,0
3538,1980,21.5,20,0
3539,1635,36.0,23,0
3540,1686,32.5,25,0
3541,1574,31.4,27,0
3542,1546,43.4,29,0
3543,1899,24.7,31,0
3544,1449,36.5,33,0
3545,1483,37.0,35,0
3546,1576,38.6,38,0
3547,1317,51.9,40,0
3548,1467,48.1,43,0
3549,1616,34.5,46,0
3550,1299,60.4,48,0
3551,1432,41.5,51,0
3552,1799,24.2,54,0
3553,1358,52.3,56,0
3554,1618,37.8,59,0
3555,1525,43.2,62,0
3556,1551,37.7,64,0
3557,1735,31.5,66,0
3558,1309,43.3,68,0
3559,1743,26.2,71,0
3560,1659,29.9,73,0
3561,1680,32.4,76,0
3562,1486,38.5,78,0
3563,1471,43.8,80,0
3564,1465,35.8,82,0
3565,1492,42.2,85,0
3566,1420,52.0,88,0
3567,1295,62.3,91,0
3568,1548,34.1,93,0
3569,1372,54.7,95,0
3570,1552,35.9,97,0
3571,1441,46.3,100,0
3572,1691,27.7,105,0
3573,1451,50.7,108,0
3574,1452,48.4,110,0
3575,1406,46.0,112,0
3576,1567,39.1,114,0
3577,1599,41.7,116,0
3578,1455,39.0,118,0
3579,1625,35.9,121,0
3580,2672,11.8,124,1
3581,1650,31.9,126,0
3582,1459,40.2,128,0
3583,1395,50.5,131,0
3584,1751,29.3,133,0
3585,1192,68.9,135,0
3586,1947,25.0,137,0
3587,1593,34.9,139,0
3588,1478,38.6,141,0
3589,1505,44.5,146,0
3590,2465,13.7,149,0
3591,1403,46.8,151,0
3592,1458,41.4,153,0
3593,1369,45.4,156,0
3594,1377,44.9,161,0
3595,1452,45.7,164,0
3596,1517,41.1,167,0
3597,1354,50.0,169,0
3598,1724,33.0,171,0
3599,1399,53.2,174,0
3600,1388,50.5,176,0
3601,1523,34.7,181,0
3602,1377,43.1,183,0
3603,1417,45.2,185,0
3604,1542,40.0,188,0
3605,1557,33.3,190,0
3606,1641,31.9,192,0
3607,1318,55.0,194,0
3608,1638,33.8,196,0
3609,1954,21.6,198,0
3610,1644,32.5,201,0
3611,1594,32.4,204,0
3612,1405,46.4,207,1
3613,1622,37.8,0,0
3614,1557,39.4,2,0
3615,1606,33.3,4,0
3616,1647,31.6,6,0
3617,1413,42.2,9,0
3618,1529,41.6,12,0
3619,1448,46.3,14,0
3620,1435,44.2,16,0
3621,1474,41.8,18,0
3622,1657,29.1,23,0
3623,1509,39.9,25,0
3624,1530,36.4,27,0
3625,1587,35.9,30,0
3626,1467,43.4,33,0
3627,1360,53.0,36,0
3628,1588,30.6,39,0
3629,1609,32.1,41,0
3630,1415,44.1,43,0
3631,1845,27.3,45,0
3632,1419,36.2,47,0
3633,1634,30.6,50,0
3634,1521,40.6,52,0
3635,1499,37.7,55,0
3636,1616,35.1,57,0
3637,1449,46.5,60,0
3638,1626,31.6,62,0
3639,1445,44.8,65,0
3640,1622,35.0,68,0
3641,1544,39.1,70,0
3642,1488,41.8,75,0
3643,1309,57.6,77,0
3644,1784,26.4,79,0
3645,1548,32.4,81,0
3646,1413,43.5,83,0
3647,1863,25.7,85,0
3648,1427,43.8,88,0
3649,1443,47.0,90,0
3650,1481,40.4,93,0
3651,1446,39.7,95,0
3652,1444,44.9,97,0
3653,1341,50.8,99,0
3654,1518,37.4,102,0
3655,1603,35.9,104,0
3656,1686,30.9,106,0
3657,1383,53.6,108,0
3658,1477,45.4,111,0
3659,1449,44.5,113,0
3660,1734,25.0,116,0
3661,1398,49.1,119,0
3662,1639,36.6,121,0
3663,1517,37.6,124,0
3664,1442,41.7,127,0
3665,1685,30.8,130,0
3666,1358,50.6,133,0
3667,1608,39.9,136,0
3668,1665,34.3,139,0
3669,1510,38.7,141,0
3670,1465,40.2,143,0
3671,1701,27.5,145,0
3672,1486,39.6,147,0
3673,1658,32.3,150,0
3674,1449,44.5,152,0
3675,1346,52.4,157,0
3676,1866,23.1,159,0
3677,1562,38.0,162,0
3678,1368,53.6,165,0
3679,1567,33.1,168,0
3680,1725,34.0,170,0
3681,1744,31.2,172,0
3682,1453,45.1,174,0
3683,1550,34.8,177,0
3684,1558,39.1,179,0
3685,1270,65.3,182,1
3686,1380,51.6,184,0
3687,1406,50.5,187,0
3688,1625,30.7,189,0
3689,1420,45.8,192,0
3690,1889,22.7,194,0
3691,1477,43.6,196,0
3692,1460,46.9,198,0
3693,1758,24.4,200,0
3694,1521,31.5,202,0
3695,1511,45.0,204,0
3696,1530,37.3,207,1
3697,1454,46.8,0,0
3698,1928,23.1,2,0
3699,1758,26.4,4,0
3700,1649,33.2,9,0
3701,1447,50.3,11,0
3702,1417,48.0,13,0
3703,1434,44.9,15,0
3704,1418,49.5,17,0
3705,1400,49.5,20,0
3706,1725,27.7,23,0
3707,1567,41.1,26,0
3708,1497,38.4,28,0
3709,1549,44.6,31,0
3710,1754,26.9,33,0
3711,1489,38.3,35,0
3712,1543,38.5,37,0
3713,1543,33.1,39,0
3714,1565,35.6,41,0
3715,1855,23.9,43,0
3716,1475,45.2,46,0
3717,1609,32.3,49,0
3718,1443,44.1,51,0
3719,1450,44.1,56,0
3720,1590,39.9,58,0
3721,1508,41.2,60,0
3722,1544,43.6,63,0
3723,1451,41.8,66,0
3724,1758,24.4,68,0
3725,1507,47.7,70,0
3726,1543,37.5,73,0
3727,1505,36.7,78,0
3728,1786,24.3,81,0
3729,1457,44.5,83,0
3730,1312,61.5,85,0
3731,1405,47.7,88,0
3732,1377,43.0,91,0
3733,1347,49.8,94,0
3734,1470,39.6,97,0
3735,1873,24.0,99,0
3736,1434,58.6,102,0
3737,1628,30.6,105,0
3738,1351,48.6,110,0
3739,1454,43.8,112,0
3740,1663,29.6,115,0
3741,1401,49.7,118,0
3742,1503,38.2,120,0
3743,1564,35.0,122,0
3744,1759,24.6,124,0
3745,1409,53.1,126,0
3746,1738,25.8,128,0
3747,1393,47.5,130,0
3748,1499,38.8,135,0
3749,1493,39.0,137,0
3750,1652,33.9,139,0
3751,1589,29.9,141,0
3752,1520,42.2,143,0
3753,1455,40.3,145,0
3754,1463,46.8,150,0
3755,1442,43.7,152,0
3756,1329,51.5,154,0
3757,1546,33.1,156,0
3758,1516,33.7,158,0
3759,1476,47.4,161,0
3760,1412,47.0,164,0
3761,1377,46.8,166,1
3762,1490,37.1,168,0
3763,1526,37.7,171,0
3764,1428,47.9,174,0
3765,1329,54.6,176,0
3766,1443,51.8,178,0
3767,1373,53.0,181,0
3768,1630,35.6,183,0
3769,1555,34.2,185,0
3770,1436,47.0,187,0
3771,1609,31.0,190,0
3772,1384,49.7,192,0
3773,1448,44.8,195,0
3774,1887,22.4,197,0
3775,1480,45.7,200,0
3776,1850,23.3,203,0
3777,1538,36.8,208,0
3778,1721,30.1,210,0
3779,1366,54.4,0,0
3780,1657,31.1,3,0
3781,1446,42.9,5,0
3782,1465,43.8,7,0
3783,1827,23.8,9,0
3784,1397,47.6,11,0
3785,1744,29.7,16,0
3786,1545,36.7,18,0
3787,1587,36.6,20,0
3788,1377,47.3,22,1
3789,1511,48.1,24,0
3790,1650,32.4,26,0
3791,1412,48.9,28,0
3792,1528,43.1,30,0
3793,1459,35.0,32,0
3794,1379,49.3,34,1
3795,1356,48.3,36,0
3796,1409,41.3,39,0
3797,1504,37.5,42,0
3798,1622,36.8,45,0
3799,1786,25.7,47,0
3800,1506,34.0,49,0
3801,1916,23.1,51,0
3802,1771,27.6,54,0
3803,1488,44.2,57,0
3804,1531,37.5,60,0
3805,1529,33.4,62,0
3806,1580,36.5,64,0
3807,1360,44.0,67,1
3808,1546,35.5,70,0
3809,1762,24.5,73,0
3810,1350,56.6,76,0
3811,1562,38.1,78,0
3812,1608,30.3,81,0
3813,1392,50.0,84,0
3814,1467,44.9,86,0
3815,1326,59.1,88,1
3816,1769,24.9,91,0
3817,1459,47.6,93,0
3818,1421,52.0,95,0
3819,1491,42.8,98,0
3820,1567,36.4,100,0
3821,1421,41.4,102,0
3822,1596,33.5,104,0
3823,1464,44.2,106,0
3824,1581,36.1,109,0
3825,1620,30.3,112,0
3826,1413,48.9,114,0
3827,1438,43.8,119,0
3828,1469,41.6,124,0
3829,1762,27.8,127,0
3830,1366,48.4,130,1
3831,1891,22.7,135,0
3832,1742,29.7,137,0
3833,1465,43.5,140,0
3834,1541,36.6,143,0
3835,1295,57.1,146,0
3836,1435,43.1,149,0
3837,1466,43.9,152,0
3838,1450,47.9,154,0
3839,1880,24.5,156,0
3840,1578,33.5,158,0
3841,1610,33.1,161,0
3842,1565,42.8,163,0
3843,1545,40.1,165,0
3844,1227,60.1,167,0
3845,1484,45.9,169,0
3846,1591,32.7,171,0
3847,1403,47.2,173,0
3848,1450,45.7,175,0
3849,1720,28.1,178,0
3850,1561,37.2,180,0
3851,1421,41.3,182,0
3852,1415,48.4,185,0
3853,2034,19.7,190,0
3854,1486,40.4,192,0
3855,1338,67.6,194,1
3856,1578,32.3,196,0
3857,1330,58.6,201,0
3858,1506,40.8,204,0
3859,1559,37.6,209,0
3860,1599,37.0,211,0
3861,1427,38.9,213,0
3862,1481,41.1,215,0
3863,1496,43.8,218,0
3864,1674,27.0,223,0
3865,1629,31.7,225,0
3866,1629,34.4,228,1
3867,1311,53.2,0,0
3868,2709,9.7,2,1
3869,1759,29.9,5,0
3870,1480,45.2,8,0
3871,1461,46.1,10,0
3872,1728,30.0,12,0
3873,1389,46.5,15,0
3874,1638,35.1,17,0
3875,1254,54.1,19,0
3876,1427,50.1,21,0
3877,1627,31.8,23,0
3878,1471,48.3,25,0
3879,1773,27.1,30,0
3880,1430,51.7,32,0
3881,1595,29.5,35,0
3882,1521,44.1,37,0
3883,1419,43.7,39,0
3884,1534,40.1,41,0
3885,1626,36.0,44,0
3886,1677,29.2,49,0
3887,1392,50.5,51,0
3888,1448,50.5,53,0
3889,1903,22.9,55,0
3890,1404,52.0,57,0
3891,1386,53.5,59,0
3892,1418,47.0,61,0
3893,1338,53.3,63,0
3894,1549,40.6,66,0
3895,1432,42.7,68,0
3896,1546,40.0,71,0
3897,1627,33.2,74,0
3898,1640,32.8,77,0
3899,1423,36.8,80,0
3900,1711,28.7,83,0
3901,1450,51.6,86,0
3902,1553,34.1,89,0
3903,1630,34.6,94,0
3904,1476,39.6,96,0
3905,1426,50.6,101,0
3906,1561,34.9,106,0
3907,1297,62.5,109,0
3908,1842,23.9,111,0
3909,1633,36.4,114,0
3910,1744,30.3,116,0
3911,1831,26.9,121,0
3912,1339,50.8,123,0
3913,1475,40.4,126,0
3914,1675,29.6,128,0
3915,1493,35.1,131,0
3916,1700,29.5,133,0
3917,1453,37.0,135,0
3918,1542,34.1,137,0
3919,1358,52.7,139,0
3920,1655,32.3,142,0
3921,1885,27.5,147,0
3922,1494,41.4,149,0
3923,1757,29.5,151,0
3924,1718,31.2,154,0
3925,1636,35.0,157,0
3926,1638,29.6,160,0
3927,1609,36.0,162,0
3928,1556,35.0,164,0
3929,1442,59.8,169,1
3930,1501,38.8,171,0
3931,2041,19.2,174,0
3932,1784,25.1,177,0
3933,1953,22.4,180,0
3934,1576,34.7,182,0
3935,1518,39.0,184,0
3936,1227,68.2,187,1
3937,1985,18.8,190,0
3938,1802,26.4,192,0
3939,1603,32.4,194,0
3940,1400,54.0,196,0
3941,1395,54.2,198,0
3942,1987,19.9,200,0
3943,1398,47.2,202,0
3944,1333,66.7,205,1
3945,1381,49.4,207,0
3946,1570,36.1,0,0
3947,1658,31.0,2,0
3948,1749,29.2,5,0
3949,1510,37.1,10,0
3950,1384,50.8,13,0
3951,1570,37.2,15,0
3952,1571,32.7,17,0
3953,1476,37.3,20,0
3954,1484,39.5,22,0
3955,1909,23.2,25,0
3956,1448,49.6,28,0
3957,1500,40.2,30,0
3958,1510,44.9,33,0
3959,1378,55.5,35,0
3960,1538,37.4,37,0
3961,1390,48.1,40,0
3962,1642,32.1,42,0
3963,1785,24.8,45,0
3964,1526,38.2,47,0
3965,1668,33.2,52,0
3966,1507,37.5,55,0
3967,1530,37.8,57,0
3968,1479,45.6,59,0
3969,1418,41.3,62,0
3970,1504,38.7,65,0
3971,1345,47.6,67,0
3972,1625,35.4,70,0
3973,1511,34.7,75,0
3974,1535,41.8,77,0
3975,1505,37.9,79,0
3976,1540,43.7,81,0
3977,1372,46.0,86,0
3978,1510,36.6,91,0
3979,1382,46.4,94,0
3980,1439,41.8,96,0
3981,1375,47.0,98,0
3982,1931,21.9,101,0
3983,1475,48.6,104,0
3984,1389,46.9,106,0
3985,1652,32.8,108,0
3986,1386,50.3,110,0
3987,1577,29.8,112,0
3988,1444,43.1,115,0
3989,1554,40.2,118,0
3990,1602,32.8,120,0
3991,1692,28.2,122,0
3992,1682,34.4,127,0
3993,1614,34.1,129,0
3994,1324,47.8,131,0
3995,1434,40.3,133,0
3996,1621,31.6,135,0
3997,1625,33.1,137,0
3998,1394,53.7,140,0
3999,1586,35.1,142,0
4000,1420,45.9,144,0
4001,1422,50.3,146,0
4002,1598,37.9,148,0
4003,1454,59.2,153,1
4004,1519,39.3,155,0
4005,1373,55.7,157,0
4006,1406,48.8,159,0
4007,1492,45.0,162,0
4008,1369,50.8,164,0
4009,1471,41.9,166,0
4010,1630,36.0,169,0
4011,1605,37.6,171,0
4012,1447,52.1,174,0
4013,1360,52.8,176,0
4014,1728,34.0,179,0
4015,1740,30.8,182,0
4016,1477,41.4,184,0
4017,1658,30.3,186,0
4018,1902,23.4,188,0
4019,1783,23.1,190,0
4020,1558,45.3,193,0
4021,1351,49.5,196,0
4022,1452,42.5,198,0
4023,1666,30.7,203,0
4024,1364,50.0,205,0
4025,1351,60.3,207,1
4026,1729,26.1,210,0
4027,1574,34.1,215,0
4028,1566,37.8,218,0
4029,1455,43.2,220,0
4030,1679,29.0,222,0
4031,2143,17.3,227,0
4032,1447,42.7,229,0
4033,1383,50.3,231,1
4034,1772,27.1,233,0
4035,1615,29.0,235,1
4036,1454,36.6,0,0
4037,1445,49.1,2,0
4038,1609,35.2,4,0
4039,1546,34.4,7,0
4040,1567,39.3,9,0
4041,1767,27.4,11,0
4042,1539,34.2,13,0
4043,1564,39.0,15,0
4044,1445,46.3,17,0
4045,1419,47.7,20,1
4046,1881,20.9,23,0
4047,1421,46.2,26,0
4048,1455,46.0,29,0
4049,2691,12.1,31,1
4050,1505,41.2,33,0
4051,1456,46.6,35,0
4052,1383,46.4,37,0
4053,1563,39.2,39,0
4054,2305,16.1,42,0
4055,1456,43.6,45,0
4056,1865,22.7,48,0
4057,1597,36.9,50,0
4058,1495,38.6,52,0
4059,1456,47.2,54,0
4060,1465,44.3,57,0
4061,1352,55.5,59,0
4062,1906,21.7,62,0
4063,1446,44.0,64,0
4064,1948,19.7,66,0
4065,1480,47.1,68,0
4066,1511,37.6,70,0
4067,1472,47.0,73,0
4068,1429,51.0,76,0
4069,1405,48.8,78,0
4070,1405,47.9,80,0
4071,1348,58.1,83,0
4072,1331,68.6,85,1
4073,1610,33.4,87,0
4074,1412,46.5,89,0
4075,1453,42.7,92,0
4076,1583,38.9,94,0
4077,1539,37.4,96,0
4078,1635,39.8,99,0
4079,1294,62.4,101,1
4080,1978,22.0,106,0
4081,1357,58.0,108,1
4082,1336,58.2,110,1
4083,1568,39.2,112,0
4084,1567,36.4,114,0
4085,1611,35.6,117,0
4086,1841,23.6,119,0
4087,1567,36.1,124,0
4088,1376,54.9,126,1
4089,1477,42.4,128,0
4090,1590,40.3,130,0
4091,2197,15.8,133,0
4092,1595,32.9,135,0
4093,1812,24.4,138,0
4094,1573,32.1,143,0
4095,1651,30.9,146,0
4096,1459,43.2,148,0
4097,1370,51.7,153,1
4098,1518,34.1,155,0
4099,1648,29.6,157,0
4100,1464,47.2,159,0
4101,1895,23.2,161,0
4102,1884,23.4,163,0
4103,1450,46.6,165,0
4104,1448,43.4,167,0
4105,1389,49.6,169,0
4106,1583,35.2,171,0
4107,1425,51.1,173,0
4108,1809,27.1,175,0
4109,1892,21.8,177,0
4110,1475,47.8,179,0
4111,1361,46.7,182,0
4112,1563,41.0,184,0
4113,1472,39.7,187,0
4114,1325,55.3,192,0
4115,1358,53.1,194,0
4116,1346,54.7,196,0
4117,1381,58.4,201,0
4118,1340,55.7,204,1
4119,1366,47.7,206,0
4120,1325,45.1,208,1
4121,1376,46.3,210,1
4122,1364,47.8,213,1
4123,1462,43.6,0,0
4124,1517,38.9,2,0
4125,1385,53.6,5,0
4126,1439,40.0,7,0
4127,1623,34.3,9,0
4128,1438,43.2,12,0
4129,1708,24.8,17,0
4130,1666,32.7,19,0
4131,1286,62.8,22,1
4132,1485,46.3,24,0
4133,1409,52.5,26,0
4134,1765,27.3,29,0
4135,1688,28.8,31,0
4136,1787,26.7,33,0
4137,1487,48.0,36,0
4138,1384,50.5,38,0
4139,1311,57.4,40,1
4140,1620,30.8,42,0
4141,1331,61.2,47,1
4142,1462,38.3,49,0
4143,1424,50.2,54,0
4144,1500,39.6,56,0
4145,1738,28.0,58,0
4146,1465,46.5,60,0
4147,1482,41.4,63,0
4148,1398,44.0,65,0
4149,1972,21.3,67,0
4150,1603,37.6,69,0
4151,1610,34.8,71,0
4152,1373,48.0,73,1
4153,1425,44.7,76,0
4154,1212,55.6,79,1
4155,1828,26.3,82,0
4156,1370,44.4,85,1
4157,1823,25.1,87,0
4158,1263,60.6,90,1
4159,1889,21.5,92,0
4160,1639,32.9,94,0
4161,1608,33.1,97,0
4162,1653,32.4,100,0
4163,1591,29.8,105,0
4164,1696,30.9,107,0
4165,1346,47.5,109,1
4166,1507,40.4,111,0
4167,1525,48.7,114,0
4168,1559,33.9,119,0
4169,1632,30.5,122,0
4170,1559,36.0,124,0
4171,1355,51.5,126,1
4172,1832,23.7,129,0
4173,1386,50.0,132,0
4174,1346,49.2,134,1
4175,1499,37.8,137,0
4176,1612,33.4,139,0
4177,1544,39.7,141,0
4178,1477,39.2,144,0
4179,1624,34.4,146,0
4180,1349,46.1,148,1
4181,1686,28.8,150,0
4182,1521,40.4,152,0
4183,1362,54.8,155,1
4184,1402,50.9,157,0
4185,1334,53.2,159,1
4186,1348,48.4,161,1
4187,1570,34.6,163,0
4188,1601,33.0,166,0
4189,1611,31.8,169,0
4190,1560,31.8,172,0
4191,1444,40.7,174,0
4192,1317,59.4,179,0
4193,1463,43.1,181,0
4194,1634,34.2,184,0
4195,1423,46.2,186,0
4196,1548,38.4,188,0
4197,1563,35.6,190,0
4198,1573,36.5,193,0
4199,1432,44.5,195,0
4200,1638,32.0,198,0
4201,1571,34.2,201,0
4202,2211,15.4,203,0
4203,1555,40.6,205,0
4204,1558,31.9,207,0
4205,1523,43.2,210,0
4206,1723,26.3,213,0
4207,1721,28.4,215,0
4208,1710,30.4,218,1
4209,1627,32.3,0,0
4210,1422,47.0,3,0
4211,1565,35.3,6,0
4212,1314,52.8,8,1
4213,1392,60.5,10,0
4214,1465,40.7,13,0
4215,1573,36.6,15,0
4216,2157,17.8,17,0
4217,1370,50.3,20,0
4218,1462,38.8,22,0
4219,1479,40.5,24,0
4220,1717,26.8,27,0
4221,1260,65.9,29,0
4222,1467,39.3,32,0
4223,1535,38.6,34,0
4224,1657,31.9,37,0
4225,1698,28.1,39,0
4226,1359,49.3,41,1
4227,1596,37.1,43,0
4228,1383,46.9,45,0
4229,2203,16.6,47,0
4230,1408,46.8,49,0
4231,1673,32.9,52,0
4232,1340,47.8,54,0
4233,1452,42.3,56,0
4234,1302,53.4,58,0
4235,1522,35.9,61,0
4236,1438,41.4,66,0
4237,1604,40.5,68,0
4238,1832,23.2,70,0
4239,1521,34.8,72,0
4240,1446,37.6,75,0
4241,1905,20.9,77,0
4242,1475,47.9,79,0
4243,1462,48.5,81,0
4244,1435,42.3,83,0
4245,1469,39.6,86,0
4246,1520,43.0,88,0
4247,1537,35.5,91,0
4248,1369,60.0,93,1
4249,1506,37.2,95,0
4250,1330,56.9,97,1
4251,1660,38.0,99,0
4252,1356,55.5,101,1
4253,1438,51.0,106,0
4254,1329,48.6,111,1
4255,1284,68.0,114,1
4256,1387,52.1,116,0
4257,1591,33.9,119,0
4258,1589,39.0,122,0
4259,1297,60.7,125,1
4260,1545,35.1,128,0
4261,1418,43.4,130,0
4262,1730,28.1,135,0
4263,2001,20.7,137,0
4264,1620,36.2,139,0
4265,1542,39.7,141,0
4266,1424,38.0,144,0
4267,1440,39.5,146,0
4268,1520,42.8,148,0
4269,1694,29.8,150,0
4270,1610,39.2,152,0
4271,1331,52.0,154,1
4272,1470,41.2,156,0
4273,1577,36.9,158,0
4274,1486,36.4,160,0
4275,1445,40.3,162,0
4276,1500,36.7,164,0
4277,1456,47.5,167,0
4278,1743,28.1,170,0
4279,1409,50.4,172,0
4280,1361,45.4,174,1
4281,1753,28.9,176,0
4282,1832,22.9,178,0
4283,1374,48.5,180,1
4284,1334,61.0,182,1
4285,1493,40.3,185,0
4286,1317,49.0,187,1
4287,1434,47.9,189,0
4288,1457,39.2,192,0
4289,1391,50.6,195,0
4290,1781,23.9,198,0
4291,1642,32.6,201,0
4292,2032,19.0,203,0
4293,2372,13.9,205,1
4294,1393,44.9,208,0
4295,1743,27.3,210,0
4296,1457,40.4,213,0
4297,2825,5.8,215,1
4298,1609,34.2,217,0
4299,1437,42.3,0,0
4300,1402,50.1,3,0
4301,1644,34.6,5,0
4302,1471,51.1,8,0
4303,2695,12.6,10,0
4304,1435,48.1,12,0
4305,1694,26.3,14,0
4306,1687,26.6,16,0
4307,1869,22.9,18,0
4308,1259,63.9,20,1
4309,1460,47.2,22,0
4310,1501,39.5,27,0
4311,1776,25.6,30,0
4312,1468,40.8,32,0
4313,1430,46.5,35,0
4314,1502,46.6,37,0
4315,1623,32.3,39,0
