index,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ
2067,13100,48153.0,70059.0,DebtCon,Other,11.0,0.0,0.0
2068,13100,70878.0,86743.0,DebtCon,ProfExe,10.0,0.0,0.0
2069,13100,74832.0,98616.0,HomeImp,ProfExe,6.0,0.0,0.0
2070,13100,59608.0,72561.0,HomeImp,Other,30.0,1.0,2.0
2071,13100,69259.0,75149.0,DebtCon,Office,11.0,0.0,0.0
2072,13100,,,HomeImp,ProfExe,0.75,,
2073,13100,64897.0,81598.0,DebtCon,Sales,7.0,0.0,0.0
2074,13100,,47568.0,HomeImp,Other,0.0,0.0,0.0
2075,13100,22422.0,34800.0,HomeImp,Office,2.6,2.0,0.0
2076,13100,82411.0,103833.0,HomeImp,Other,21.0,0.0,0.0
2077,13100,70368.0,87407.0,DebtCon,Other,2.0,0.0,0.0
2078,13100,,65933.0,,,0.0,0.0,0.0
2079,13100,50552.0,59889.0,DebtCon,Other,4.0,0.0,0.0
2080,13100,73987.0,106557.0,DebtCon,Office,9.0,0.0,0.0
2081,13100,61853.0,73480.0,,Other,13.0,0.0,0.0
2082,13100,97287.0,123281.0,DebtCon,Other,9.0,0.0,0.0
2083,13100,59460.0,72387.0,HomeImp,Other,29.0,1.0,2.0
2084,13100,54000.0,74750.0,DebtCon,Other,14.0,1.0,0.0
2085,13100,58039.0,68558.0,HomeImp,Other,29.0,1.0,2.0
2086,13100,44817.0,59544.0,DebtCon,Other,,0.0,0.0
2087,13200,155478.0,183646.0,HomeImp,Office,5.0,0.0,0.0
2088,13200,,69139.0,,,0.0,1.0,0.0
2089,13200,70069.0,88303.0,DebtCon,Other,3.0,0.0,0.0
2090,13200,69195.0,79252.0,DebtCon,Office,13.0,0.0,0.0
2091,13200,69697.0,91722.0,HomeImp,Office,24.0,1.0,0.0
2092,13200,58549.0,81381.0,DebtCon,Office,13.0,0.0,0.0
2093,13200,15346.0,30809.0,DebtCon,Office,7.0,0.0,1.0
2094,13200,65372.0,81426.0,DebtCon,Other,4.0,,1.0
2095,13200,65997.0,88000.0,DebtCon,Other,2.0,0.0,0.0
2096,13200,93254.0,125738.0,HomeImp,Mgr,3.0,0.0,3.0
2097,13200,22270.0,38437.0,DebtCon,Office,5.0,0.0,1.0
2098,13200,77241.0,112904.0,DebtCon,Other,5.0,0.0,0.0
2099,13200,81654.0,114333.0,DebtCon,Other,5.0,0.0,0.0
2100,13200,71775.0,80480.0,DebtCon,Other,0.0,0.0,0.0
2101,13200,28428.0,34477.0,DebtCon,Other,0.0,,
2102,13200,59422.0,88308.0,HomeImp,Other,,0.0,0.0
2103,13200,117985.0,138969.0,DebtCon,ProfExe,16.0,,1.0
2104,13300,58000.0,75000.0,DebtCon,Mgr,6.6,0.0,1.0
2105,13300,96201.0,124892.0,HomeImp,Mgr,3.0,0.0,3.0
2106,13300,76663.0,96022.0,DebtCon,ProfExe,10.0,2.0,0.0
2107,13300,80059.0,121790.0,,,,,
2108,13300,61414.0,72101.0,,Other,12.0,0.0,0.0
2109,13300,81944.0,108768.0,DebtCon,Other,5.0,0.0,0.0
2110,13300,67483.0,85454.0,DebtCon,ProfExe,16.0,0.0,2.0
2111,13300,60014.0,75695.0,DebtCon,Sales,1.0,0.0,
2112,13300,64002.0,88174.0,DebtCon,Other,3.0,,
2113,13300,,72583.0,,,1.0,0.0,0.0
2114,13300,35000.0,44195.0,HomeImp,Other,8.0,0.0,0.0
2115,13300,14212.0,57608.0,DebtCon,ProfExe,3.0,0.0,0.0
2116,13300,57878.0,69907.0,DebtCon,ProfExe,1.0,0.0,0.0
2117,13300,45860.0,63500.0,HomeImp,ProfExe,7.0,0.0,0.0
2118,13300,153411.0,182014.0,DebtCon,ProfExe,7.0,,0.0
2119,13300,44509.0,72292.0,HomeImp,ProfExe,3.0,0.0,0.0
2120,13300,38232.0,59482.0,DebtCon,Mgr,,,
2121,13300,81574.0,103760.0,HomeImp,ProfExe,6.0,0.0,0.0
2122,13300,86360.0,116111.0,HomeImp,Mgr,8.0,0.0,0.0
2123,13300,85532.0,115800.0,HomeImp,ProfExe,11.0,0.0,1.0
2124,13300,,27136.0,HomeImp,,27.0,0.0,0.0
2125,13300,74609.0,115056.0,DebtCon,Other,6.0,0.0,0.0
2126,13300,66174.0,79957.0,DebtCon,Other,2.0,,
2127,13300,66502.0,78138.0,DebtCon,Other,4.0,0.0,0.0
2128,13300,79512.0,92224.0,DebtCon,Other,9.0,0.0,0.0
2129,13300,55505.0,76841.0,DebtCon,Other,0.0,0.0,0.0
2130,13300,50039.0,63784.0,DebtCon,Other,3.0,0.0,0.0
2131,13300,25698.0,58760.0,HomeImp,Self,15.0,0.0,0.0
2132,13300,44952.0,56394.0,DebtCon,Other,,0.0,0.0
2133,13300,49491.0,69028.0,DebtCon,ProfExe,16.0,0.0,0.0
2134,13400,53699.0,68084.0,DebtCon,Other,3.0,0.0,0.0
2135,13400,131524.0,148356.0,DebtCon,Other,4.0,1.0,0.0
2136,13400,156455.0,180313.0,DebtCon,ProfExe,6.0,,1.0
2137,13400,53294.0,69042.0,DebtCon,Other,0.0,0.0,0.0
2138,13400,88810.0,102409.0,HomeImp,Other,19.0,0.0,0.0
2139,13400,102700.0,121216.0,DebtCon,,3.0,0.0,0.0
2140,13400,58307.0,71810.0,DebtCon,Other,9.0,0.0,2.0
2141,13400,9698.0,65524.0,HomeImp,Other,9.0,1.0,0.0
2142,13400,98701.0,129679.0,HomeImp,ProfExe,10.0,0.0,0.0
2143,13400,111000.0,131000.0,DebtCon,ProfExe,14.0,0.0,0.0
2144,13400,67941.0,84973.0,DebtCon,Office,6.0,1.0,3.0
2145,13400,51225.0,69361.0,DebtCon,Other,0.0,0.0,0.0
2146,13400,94102.0,114147.0,HomeImp,Office,2.0,0.0,0.0
2147,13400,30507.0,47990.0,DebtCon,Other,7.0,,0.0
2148,13400,65662.0,92050.0,DebtCon,Other,2.0,0.0,0.0
2149,13400,78465.0,97506.0,DebtCon,Other,5.0,3.0,0.0
2150,13400,5900.0,55320.0,HomeImp,Other,3.0,2.0,2.0
2151,13400,60174.0,81944.0,DebtCon,Other,1.0,0.0,0.0
2152,13400,100784.0,118708.0,,Office,15.0,0.0,0.0
2153,13400,69612.0,87728.0,DebtCon,Other,3.0,,
2154,13400,66737.0,71117.0,DebtCon,ProfExe,0.0,0.0,0.0
2155,13400,95084.0,117279.0,HomeImp,Office,4.0,0.0,0.0
2156,13400,,33664.0,DebtCon,Other,13.0,,
2157,13400,87175.0,115530.0,HomeImp,ProfExe,13.0,0.0,1.0
2158,13500,68262.0,93841.0,HomeImp,Office,26.0,0.0,0.0
2159,13500,59941.0,69336.0,HomeImp,Other,29.0,1.0,2.0
2160,13500,63572.0,102739.0,HomeImp,ProfExe,7.0,0.0,0.0
2161,13500,88738.0,114815.0,DebtCon,Office,9.0,0.0,0.0
2162,13500,63150.0,77787.0,,Other,10.0,0.0,0.0
2163,13500,71698.0,93536.0,DebtCon,Other,6.0,0.0,0.0
2164,13500,59352.0,87767.0,HomeImp,Other,,0.0,0.0
2165,13500,40023.0,67357.0,DebtCon,Mgr,,,
2166,13500,44586.0,73764.0,DebtCon,Other,2.0,0.0,0.0
2167,13500,40786.0,66872.0,DebtCon,Mgr,,,
2168,13500,91734.0,114906.0,DebtCon,Other,12.0,0.0,0.0
2169,13500,82036.0,104261.0,HomeImp,ProfExe,4.0,0.0,1.0
2170,13500,109258.0,126101.0,DebtCon,,2.0,0.0,0.0
2171,13500,73000.0,97000.0,DebtCon,Other,12.0,1.0,0.0
2172,13500,70000.0,93500.0,DebtCon,Sales,25.0,0.0,0.0
2173,13500,47900.0,135500.0,DebtCon,Other,2.0,0.0,0.0
2174,13500,42000.0,62800.0,DebtCon,ProfExe,6.0,0.0,0.0
2175,13500,65000.0,,DebtCon,ProfExe,14.0,0.0,2.0
2176,13500,80223.0,108491.0,DebtCon,ProfExe,4.0,0.0,4.0
2177,13500,83673.0,109000.0,HomeImp,Mgr,2.3,0.0,1.0
2178,13500,28000.0,85999.0,DebtCon,Other,0.0,6.0,4.0
2179,13500,89184.0,116848.0,DebtCon,ProfExe,13.0,0.0,0.0
2180,13500,116123.0,145597.0,DebtCon,ProfExe,3.0,0.0,0.0
2181,13500,67180.0,85634.0,DebtCon,Sales,5.0,0.0,0.0
2182,13500,92989.0,111120.0,DebtCon,Other,13.0,0.0,0.0
2183,13500,48832.0,144065.0,DebtCon,Other,1.0,0.0,0.0
2184,13500,117604.0,136099.0,DebtCon,ProfExe,15.0,,0.0
2185,13500,124696.0,200707.0,HomeImp,Office,0.0,0.0,1.0
2186,13500,117321.0,138746.0,DebtCon,ProfExe,14.0,,1.0
2187,13600,94727.0,112683.0,DebtCon,Other,11.0,0.0,0.0
2188,13600,66754.0,80156.0,DebtCon,Other,5.0,0.0,0.0
2189,13600,64799.0,84425.0,DebtCon,Office,14.0,0.0,0.0
2190,13600,115816.0,212995.0,HomeImp,ProfExe,1.0,0.0,0.0
2191,13600,,35396.0,DebtCon,Other,11.0,,
2192,13600,,71904.0,,,0.0,0.0,0.0
2193,13600,87294.0,115183.0,HomeImp,ProfExe,11.0,0.0,2.0
2194,13600,66178.0,104378.0,HomeImp,ProfExe,6.0,0.0,0.0
2195,13600,89937.0,110986.0,DebtCon,Sales,14.0,,2.0
2196,13600,58539.0,67899.0,HomeImp,Other,29.0,1.0,2.0
2197,13600,66098.0,76014.0,HomeImp,Office,12.0,0.0,0.0
2198,13600,18232.0,75898.0,DebtCon,ProfExe,19.0,0.0,2.0
2199,13600,55901.0,87519.0,DebtCon,Office,13.0,0.0,1.0
2200,13600,41000.0,73440.0,DebtCon,Mgr,4.0,0.0,0.0
2201,13600,55864.0,87500.0,DebtCon,ProfExe,9.0,0.0,0.0
2202,13600,30200.0,43600.0,HomeImp,Other,0.0,8.0,1.0
2203,13600,70000.0,88000.0,DebtCon,Mgr,16.0,0.0,0.0
2204,13600,90519.0,110885.0,DebtCon,Other,12.0,0.0,0.0
2205,13600,12724.0,52016.0,HomeImp,Office,24.0,0.0,1.0
2206,13600,81620.0,101933.0,DebtCon,Other,1.0,0.0,0.0
2207,13600,7627.0,59173.0,HomeImp,Other,7.0,2.0,0.0
2208,13600,159591.0,182585.0,DebtCon,ProfExe,7.0,,1.0
2209,13600,101377.0,131079.0,HomeImp,ProfExe,10.0,0.0,0.0
2210,13600,39997.0,56571.0,DebtCon,Other,6.0,0.0,0.0
2211,13600,67354.0,81255.0,DebtCon,Office,10.0,0.0,0.0
2212,13600,13202.0,50848.0,DebtCon,ProfExe,3.0,0.0,0.0
2213,13600,112223.0,144451.0,DebtCon,ProfExe,0.0,0.0,0.0
2214,13700,94650.0,109650.0,DebtCon,Office,3.5,0.0,1.0
2215,13700,81378.0,108628.0,HomeImp,ProfExe,12.0,0.0,2.0
2216,13700,96225.0,112676.0,HomeImp,Office,2.0,0.0,0.0
2217,13700,38981.0,67536.0,DebtCon,Mgr,,,
2218,13700,84761.0,95382.0,HomeImp,Office,,0.0,0.0
2219,13700,74147.0,92427.0,DebtCon,Other,7.0,0.0,3.0
2220,13700,89345.0,105590.0,DebtCon,ProfExe,6.0,0.0,0.0
2221,13700,80300.0,98088.0,HomeImp,ProfExe,1.0,0.0,0.0
2222,13700,90714.0,120292.0,DebtCon,Office,11.0,0.0,0.0
2223,13700,59012.0,81465.0,DebtCon,Mgr,12.0,0.0,0.0
2224,13700,35825.0,66612.0,DebtCon,Office,22.0,0.0,0.0
2225,13700,27536.0,45819.0,HomeImp,Other,7.0,0.0,0.0
2226,13700,70018.0,89803.0,HomeImp,Office,24.0,0.0,0.0
2227,13700,58788.0,87260.0,DebtCon,Office,14.0,0.0,0.0
2228,13700,46000.0,81000.0,DebtCon,ProfExe,1.5,0.0,1.0
2229,13700,64486.0,84759.0,DebtCon,Office,4.0,2.0,3.0
2230,13700,86161.0,106737.0,HomeImp,Other,22.0,0.0,0.0
2231,13700,12577.0,41075.0,DebtCon,Mgr,7.0,0.0,0.0
2232,13700,95065.0,123858.0,DebtCon,Other,9.0,0.0,0.0
2233,13700,74015.0,113766.0,DebtCon,Other,7.0,0.0,0.0
2234,13700,32942.0,40143.0,HomeImp,Other,8.0,0.0,0.0
2235,13700,96597.0,120380.0,DebtCon,ProfExe,13.0,0.0,0.0
2236,13700,70763.0,78449.0,DebtCon,Office,12.0,0.0,0.0
2237,13700,53094.0,79069.0,HomeImp,Other,2.0,0.0,2.0
2238,13700,60623.0,83979.0,HomeImp,Other,,0.0,0.0
2239,13700,84996.0,112522.0,HomeImp,ProfExe,9.0,0.0,1.0
2240,13700,46611.0,65031.0,DebtCon,Other,2.0,0.0,0.0
2241,13700,77824.0,94840.0,DebtCon,Other,6.0,0.0,0.0
2242,13700,88654.0,114011.0,HomeImp,Mgr,10.0,0.0,0.0
2243,13700,73600.0,92000.0,DebtCon,ProfExe,9.0,1.0,2.0
2244,13700,59530.0,81068.0,DebtCon,Other,0.0,0.0,0.0
2245,13800,,44459.0,HomeImp,Mgr,4.0,,
2246,13800,73688.0,94071.0,DebtCon,Office,9.0,0.0,0.0
2247,13800,94843.0,125541.0,HomeImp,Mgr,2.0,0.0,2.0
2248,13800,57481.0,89421.0,DebtCon,ProfExe,9.0,0.0,0.0
2249,13800,76537.0,108747.0,DebtCon,Other,5.0,0.0,0.0
2250,13800,77130.0,127000.0,DebtCon,ProfExe,15.0,0.0,0.0
2251,13800,35807.0,40700.0,DebtCon,Other,1.0,0.0,0.0
2252,13800,40674.0,61216.0,DebtCon,Other,,0.0,0.0
2253,13800,31974.0,44417.0,HomeImp,Other,7.0,0.0,0.0
2254,13800,85805.0,135789.0,DebtCon,ProfExe,15.0,0.0,0.0
2255,13800,18714.0,47905.0,HomeImp,Office,25.0,0.0,0.0
2256,13800,,43082.0,HomeImp,Other,0.0,0.0,0.0
2257,13800,21711.0,32357.0,DebtCon,Office,7.0,0.0,0.0
2258,13800,85969.0,101664.0,HomeImp,ProfExe,0.0,0.0,0.0
2259,13800,75142.0,95667.0,DebtCon,Mgr,19.0,0.0,0.0
2260,13800,65178.0,79000.0,DebtCon,Office,11.0,0.0,3.0
2261,13800,152441.0,184723.0,DebtCon,ProfExe,6.0,,0.0
2262,13800,78645.0,130104.0,DebtCon,ProfExe,16.0,0.0,0.0
2263,13800,67762.0,80748.0,DebtCon,Sales,8.0,0.0,0.0
2264,13800,97778.0,116814.0,DebtCon,Other,15.0,1.0,3.0
2265,13800,,44092.0,HomeImp,Mgr,5.0,,
2266,13900,57700.0,74350.0,DebtCon,,8.5,,
2267,13900,77699.0,92587.0,DebtCon,Other,13.0,0.0,2.0
2268,13900,,,HomeImp,Other,4.0,0.0,2.0
2269,13900,11413.0,81273.0,DebtCon,Other,7.0,0.0,0.0
2270,13900,64356.0,88028.0,DebtCon,Office,13.0,0.0,0.0
2271,13900,96326.0,144668.0,HomeImp,ProfExe,15.0,0.0,0.0
2272,13900,41641.0,53200.0,DebtCon,Other,,0.0,0.0
2273,13900,56710.0,59348.0,HomeImp,Other,14.0,2.0,1.0
2274,13900,68876.0,90813.0,HomeImp,Other,,0.0,0.0
2275,13900,62968.0,84947.0,DebtCon,Office,13.0,0.0,0.0
2276,13900,65437.0,94518.0,DebtCon,ProfExe,10.0,0.0,0.0
2277,13900,155486.0,178789.0,DebtCon,ProfExe,7.0,,1.0
2278,13900,80960.0,100730.0,DebtCon,Other,0.0,0.0,0.0
2279,13900,62103.0,80000.0,DebtCon,Office,5.5,0.0,0.0
2280,13900,78442.0,105065.0,HomeImp,ProfExe,0.0,0.0,0.0
2281,13900,,40881.0,HomeImp,Other,0.0,0.0,0.0
2282,13900,84427.0,114209.0,HomeImp,ProfExe,12.0,0.0,2.0
2283,13900,144263.0,167164.0,DebtCon,ProfExe,8.0,2.0,6.0
2284,13900,95351.0,117381.0,DebtCon,Office,12.0,0.0,0.0
2285,13900,71425.0,81012.0,DebtCon,Other,2.0,0.0,0.0
2286,13900,51653.0,85578.0,DebtCon,Other,13.0,0.0,0.0
2287,13900,80836.0,93912.0,DebtCon,Other,5.0,2.0,0.0
2288,13900,127259.0,194233.0,HomeImp,Office,1.0,0.0,1.0
2289,13900,103030.0,114131.0,DebtCon,Mgr,3.0,0.0,0.0
2290,13900,,80868.0,DebtCon,ProfExe,18.0,0.0,0.0
2291,13900,85358.0,101401.0,DebtCon,Other,0.0,0.0,0.0
2292,13900,88746.0,108160.0,HomeImp,Mgr,9.0,0.0,0.0
2293,13900,77007.0,96718.0,DebtCon,ProfExe,8.0,2.0,0.0
2294,13900,50415.0,68166.0,DebtCon,Other,10.0,0.0,0.0
2295,13900,48110.0,63601.0,DebtCon,ProfExe,5.0,0.0,0.0
2296,13900,63831.0,81378.0,DebtCon,,9.0,,
2297,13900,,27779.0,DebtCon,Other,12.0,,
2298,13900,47741.0,69111.0,DebtCon,Other,2.0,0.0,0.0
2299,13900,33403.0,69878.0,DebtCon,ProfExe,8.0,0.0,0.0
2300,14000,99652.0,113012.0,,Office,17.0,1.0,0.0
2301,14000,51721.0,61193.0,DebtCon,Other,0.0,0.0,0.0
2302,14000,,28992.0,HomeImp,Other,,0.0,0.0
2303,14000,,,,,,,
2304,14000,92583.0,114379.0,DebtCon,Other,10.0,0.0,0.0
2305,14000,37019.0,57125.0,DebtCon,Other,,0.0,0.0
2306,14000,,58407.0,,,8.0,0.0,0.0
2307,14000,83645.0,101615.0,HomeImp,ProfExe,5.0,0.0,0.0
2308,14000,67881.0,93390.0,DebtCon,,,,
2309,14000,,42500.0,DebtCon,Other,,,
2310,14000,62000.0,88500.0,HomeImp,Office,9.0,,
2311,14000,27872.0,48125.0,HomeImp,Other,10.0,0.0,0.0
2312,14000,42767.0,60950.0,DebtCon,Other,7.0,0.0,1.0
2313,14000,92739.0,125000.0,DebtCon,Mgr,6.0,,
2314,14000,32000.0,48500.0,DebtCon,ProfExe,4.0,0.0,0.0
2315,14000,42000.0,60000.0,DebtCon,Mgr,27.0,1.0,0.0
2316,14000,64000.0,78000.0,,ProfExe,7.4,0.0,0.0
2317,14000,65000.0,,,Other,23.0,0.0,3.0
2318,14000,139000.0,159000.0,DebtCon,Mgr,13.0,0.0,1.0
2319,14000,85200.0,,HomeImp,Other,8.0,1.0,0.0
2320,14000,46400.0,,DebtCon,Other,18.0,0.0,1.0
2321,14000,49207.0,70525.0,DebtCon,Office,3.0,3.0,3.0
2322,14000,46541.0,64338.0,DebtCon,Other,0.0,0.0,0.0
2323,14000,59736.0,97411.0,DebtCon,ProfExe,7.0,0.0,0.0
2324,14000,63451.0,105702.0,HomeImp,ProfExe,8.0,0.0,0.0
2325,14000,50890.0,68722.0,DebtCon,Other,8.0,0.0,1.0
2326,14000,73062.0,88783.0,DebtCon,Other,6.0,0.0,0.0
2327,14000,43173.0,65985.0,HomeImp,ProfExe,5.0,0.0,0.0
2328,14000,,,HomeImp,Other,17.0,0.0,7.0
2329,14100,98856.0,143292.0,HomeImp,ProfExe,13.0,0.0,0.0
2330,14100,79345.0,135554.0,DebtCon,ProfExe,15.0,0.0,0.0
2331,14100,36309.0,53321.0,HomeImp,Other,8.0,0.0,0.0
2332,14100,52302.0,63589.0,HomeImp,ProfExe,6.0,0.0,0.0
2333,14100,59402.0,91057.0,DebtCon,ProfExe,8.0,0.0,0.0
2334,14100,54081.0,68577.0,DebtCon,Other,8.0,0.0,0.0
2335,14100,43927.0,60000.0,DebtCon,Other,0.0,0.0,0.0
2336,14100,51723.0,77207.0,DebtCon,ProfExe,21.0,0.0,0.0
2337,14100,81894.0,98285.0,DebtCon,Mgr,6.0,0.0,0.0
2338,14100,86730.0,117667.0,DebtCon,ProfExe,1.0,0.0,2.0
2339,14100,86996.0,108452.0,HomeImp,Other,19.0,0.0,0.0
2340,14100,49927.0,67761.0,DebtCon,Mgr,26.0,0.0,0.0
2341,14100,65994.0,80037.0,DebtCon,,8.0,,
2342,14100,61036.0,84979.0,HomeImp,Mgr,1.0,0.0,0.0
2343,14200,102512.0,128657.0,HomeImp,ProfExe,8.0,0.0,0.0
2344,14200,84718.0,103804.0,HomeImp,Other,21.0,0.0,0.0
2345,14200,34558.0,40754.0,HomeImp,Other,8.0,0.0,0.0
2346,14200,,31671.0,DebtCon,Other,13.0,,
2347,14200,94696.0,121528.0,DebtCon,Office,10.0,0.0,0.0
2348,14200,44412.0,72946.0,DebtCon,ProfExe,19.0,0.0,0.0
2349,14200,68750.0,88627.0,DebtCon,Other,10.0,0.0,1.0
2350,14200,46320.0,62044.0,DebtCon,Other,6.0,0.0,0.0
2351,14200,73533.0,88924.0,DebtCon,Mgr,21.0,0.0,0.0
2352,14200,71979.0,86443.0,DebtCon,Other,2.0,0.0,0.0
2353,14200,100663.0,122021.0,DebtCon,ProfExe,0.0,0.0,0.0
2354,14200,,49060.0,DebtCon,Other,,,
2355,14200,100664.0,129166.0,DebtCon,Mgr,4.0,,
2356,14200,64235.0,76965.0,DebtCon,,9.0,,
2357,14200,60570.0,74648.0,DebtCon,ProfExe,2.0,0.0,0.0
2358,14200,102789.0,123691.0,DebtCon,,3.0,0.0,0.0
2359,14200,83231.0,99400.0,HomeImp,ProfExe,6.0,0.0,0.0
2360,14300,52260.0,73000.0,DebtCon,Mgr,0.6,1.0,3.0
2361,14300,43826.0,70517.0,DebtCon,Other,0.0,0.0,0.0
2362,14300,85631.0,100000.0,HomeImp,Other,20.0,0.0,0.0
2363,14300,19111.0,49794.0,HomeImp,Office,23.0,0.0,0.0
2364,14300,67018.0,81805.0,DebtCon,Other,1.0,0.0,0.0
2365,14300,,63319.0,,,0.0,0.0,0.0
2366,14300,111623.0,127049.0,DebtCon,,2.0,0.0,0.0
2367,14300,60811.0,89324.0,DebtCon,ProfExe,8.0,0.0,0.0
2368,14300,45615.0,80818.0,DebtCon,Mgr,4.0,0.0,0.0
2369,14300,81000.0,100000.0,DebtCon,Office,30.0,,1.0
2370,14300,21828.0,38000.0,DebtCon,Mgr,17.0,1.0,0.0
2371,14300,37000.0,54000.0,DebtCon,,0.0,0.0,0.0
2372,14300,33261.0,41835.0,DebtCon,Other,9.0,,0.0
2373,14300,93989.0,117410.0,DebtCon,Office,10.0,0.0,0.0
2374,14300,85478.0,113372.0,DebtCon,ProfExe,9.0,0.0,0.0
2375,14300,,41870.0,HomeImp,Other,0.0,0.0,0.0
2376,14300,,29115.0,DebtCon,Other,14.0,,
2377,14300,94062.0,102052.0,DebtCon,Sales,14.0,,2.0
2378,14300,80299.0,123339.0,,,,,
2379,14300,31607.0,70118.0,DebtCon,ProfExe,6.0,0.0,0.0
2380,14300,52608.0,76936.0,DebtCon,Other,0.0,0.0,0.0
2381,14300,70322.0,88626.0,DebtCon,Other,3.0,0.0,0.0
2382,14300,89984.0,121189.0,HomeImp,Mgr,4.0,0.0,2.0
2383,14400,64500.0,83000.0,DebtCon,Other,10.0,0.0,0.0
2384,14400,34291.0,68444.0,DebtCon,ProfExe,6.0,0.0,0.0
2385,14400,77366.0,130330.0,DebtCon,ProfExe,14.0,0.0,1.0
2386,14400,63671.0,70982.0,DebtCon,ProfExe,0.0,0.0,0.0
2387,14400,,69712.0,,,0.0,0.0,0.0
2388,14400,20996.0,41987.0,DebtCon,Mgr,9.0,0.0,0.0
2389,14400,32683.0,48467.0,HomeImp,Other,11.0,0.0,0.0
2390,14400,46955.0,67304.0,DebtCon,Other,2.0,0.0,0.0
2391,14400,61121.0,88844.0,HomeImp,Other,,0.0,0.0
2392,14400,78965.0,90729.0,DebtCon,Mgr,4.0,0.0,0.0
2393,14400,89605.0,106290.0,HomeImp,Other,20.0,0.0,0.0
2394,14400,45516.0,63924.0,DebtCon,Other,,0.0,0.0
2395,14400,75360.0,105737.0,HomeImp,ProfExe,8.0,0.0,0.0
2396,14400,79288.0,92391.0,DebtCon,ProfExe,8.0,0.0,1.0
2397,14400,46551.0,68545.0,DebtCon,Other,7.0,0.0,0.0
2398,14400,80123.0,102223.0,DebtCon,ProfExe,9.0,2.0,0.0
2399,14400,45138.0,52029.0,DebtCon,Other,,0.0,0.0
2400,14400,111914.0,142105.0,DebtCon,ProfExe,3.0,0.0,0.0
2401,14400,100487.0,118911.0,DebtCon,Other,11.0,0.0,0.0
2402,14400,78777.0,103344.0,HomeImp,ProfExe,5.0,0.0,0.0
2403,14500,52440.0,62150.0,DebtCon,Other,4.0,0.0,0.0
2404,14500,71511.0,88632.0,DebtCon,Other,9.0,0.0,0.0
2405,14500,54927.0,63177.0,DebtCon,Other,3.0,0.0,0.0
2406,14500,,30625.0,DebtCon,Other,11.0,,
2407,14500,70896.0,91652.0,HomeImp,Office,24.0,0.0,0.0
2408,14500,35799.0,51720.0,HomeImp,Other,10.0,0.0,0.0
2409,14500,67956.0,80318.0,DebtCon,Other,1.0,0.0,0.0
2410,14500,38986.0,49970.0,HomeImp,Other,1.0,8.0,1.0
2411,14500,69115.0,98900.0,DebtCon,Other,18.0,0.0,0.0
2412,14500,49348.0,68000.0,DebtCon,Office,0.2,0.0,0.0
2413,14500,149000.0,,DebtCon,ProfExe,25.0,0.0,2.0
2414,14500,100685.0,129840.0,HomeImp,ProfExe,9.0,0.0,0.0
2415,14500,67631.0,89458.0,DebtCon,Other,4.0,0.0,0.0
2416,14500,59465.0,78444.0,DebtCon,,7.0,,
2417,14500,,35183.0,DebtCon,Other,12.0,,
2418,14500,78503.0,90558.0,DebtCon,Mgr,19.0,0.0,0.0
2419,14500,41911.0,54985.0,DebtCon,ProfExe,4.0,0.0,0.0
2420,14600,54040.0,66442.0,DebtCon,Other,6.0,0.0,0.0
2421,14600,,66776.0,,,8.0,0.0,0.0
2422,14600,15411.0,50493.0,HomeImp,Office,24.0,0.0,0.0
2423,14600,58229.0,74027.0,DebtCon,Other,2.0,0.0,0.0
2424,14600,68182.0,83091.0,DebtCon,Office,5.0,0.0,0.0
2425,14600,46057.0,63603.0,DebtCon,Other,,0.0,0.0
2426,14600,59658.0,80384.0,DebtCon,,8.0,,
2427,14600,124000.0,168000.0,DebtCon,ProfExe,4.0,0.0,0.0
2428,14600,4810.0,88000.0,HomeImp,Other,14.0,0.0,1.0
2429,14600,206126.0,235912.0,HomeImp,ProfExe,10.0,0.0,0.0
2430,14600,28050.0,49244.0,HomeImp,Other,9.0,0.0,0.0
2431,14600,16535.0,46993.0,HomeImp,Office,24.0,0.0,0.0
2432,14600,76194.0,106461.0,DebtCon,Other,4.0,0.0,0.0
2433,14600,21340.0,44605.0,DebtCon,Office,13.0,0.0,0.0
2434,14600,67997.0,87000.0,DebtCon,Other,11.0,1.0,
2435,14600,82698.0,104963.0,DebtCon,Office,30.0,,1.0
2436,14600,6871.0,52457.0,DebtCon,ProfExe,4.0,0.0,0.0
2437,14600,51613.0,77912.0,DebtCon,Office,0.0,0.0,0.0
2438,14600,86199.0,95034.0,HomeImp,Office,,0.0,0.0
2439,14600,82051.0,118505.0,,,,,
2440,14600,82837.0,95796.0,DebtCon,Other,0.0,0.0,0.0
2441,14600,63475.0,89430.0,HomeImp,Other,,0.0,0.0
2442,14700,49264.0,68591.0,DebtCon,Other,9.0,0.0,0.0
2443,14700,99343.0,125821.0,DebtCon,Mgr,5.0,,
2444,14700,30306.0,44195.0,HomeImp,Other,9.0,0.0,1.0
2445,14700,47177.0,68456.0,HomeImp,ProfExe,3.0,0.0,0.0
2446,14700,30210.0,42751.0,DebtCon,Mgr,17.0,0.0,0.0
2447,14700,51829.0,69136.0,DebtCon,Other,14.0,0.0,0.0
2448,14700,148396.0,162403.0,DebtCon,Mgr,13.0,0.0,0.0
2449,14700,,,,,,,
2450,14700,10098.0,51653.0,DebtCon,ProfExe,3.0,0.0,0.0
2451,14700,76888.0,96552.0,DebtCon,ProfExe,9.0,2.0,0.0
