index,CLAGE,NINQ,CLNO,DEBTINC,y
1985,244.99538458,0.0,18.0,21.415504297,0
1986,246.8377195,3.0,36.0,40.560130328,0
1987,118.64637517,0.0,23.0,38.689440621,0
1988,116.77581763,,24.0,39.977051188,0
1989,208.30688217,2.0,16.0,39.677905811,0
1990,175.17044098,1.0,17.0,35.558171284,0
1991,29.058670234,3.0,11.0,31.458500529,1
1992,186.8053299,0.0,55.0,34.19175206,0
1993,137.14247311,1.0,21.0,35.865466207,0
1994,236.05277279,0.0,24.0,28.663416808,0
1995,65.107496541,1.0,20.0,34.696365542,0
1996,141.20846058,3.0,23.0,31.526379711,0
1997,187.17919874,,34.0,29.995038406,0
1998,147.19741366,0.0,12.0,37.085986081,0
1999,117.85717268,3.0,24.0,28.537354092,0
2000,77.133333333,5.0,18.0,,1
2001,115.07618603,1.0,27.0,27.979706434,0
2002,55.021588949,0.0,9.0,31.992753482,0
2003,205.8739212,0.0,56.0,34.975734174,0
2004,227.93289343,0.0,35.0,47.619763526,1
2005,163.41663166,0.0,14.0,26.987437342,0
2006,223.45485481,0.0,12.0,41.429958874,0
2007,187.82532332,1.0,13.0,28.813470941,0
2008,167.51551603,0.0,13.0,37.357581403,0
2009,169.19198431,0.0,28.0,32.820037269,0
2010,407.26116688,0.0,12.0,22.839078993,0
2011,177.0806266,2.0,13.0,40.225695665,0
2012,170.76451694,0.0,14.0,39.248014917,0
2013,179.09616602,1.0,23.0,36.394795447,0
2014,225.58576305,0.0,9.0,33.021284072,0
2015,178.08725678,0.0,23.0,34.802428777,0
2016,134.38410886,0.0,10.0,20.515961862,0
2017,109.4,0.0,19.0,,1
2018,355.13122911,1.0,21.0,15.823615554,0
2019,166.7262772,7.0,28.0,38.35512561,0
2020,107.42060929,0.0,26.0,24.720831083,0
2021,203.90285502,0.0,4.0,25.740930695,0
2022,172.8544902,2.0,17.0,35.390861311,0
2023,85.009196731,1.0,13.0,33.990039745,0
2024,208.67289177,2.0,18.0,41.052235012,0
2025,171.59766853,1.0,8.0,38.917999879,1
2026,107.95131167,0.0,26.0,24.870993882,0
2027,192.36447464,0.0,15.0,23.617104865,0
2028,110.4779566,1.0,16.0,38.521759005,0
2029,214.48449255,3.0,28.0,40.970466815,0
2030,212.38692445,1.0,24.0,36.72874424,0
2031,367.94002493,0.0,6.0,36.561139738,0
2032,143.10806066,6.0,28.0,37.29840496,0
2033,181.89180444,1.0,18.0,36.225571567,0
2034,188.8241991,0.0,28.0,32.619501636,0
2035,264.9921562,0.0,20.0,30.622635559,0
2036,110.19319627,2.0,30.0,48.977731698,1
2037,142.16666667,0.0,37.0,,1
2038,148.5,2.0,24.0,,1
2039,211.06666667,3.0,18.0,,0
2040,304.36666667,0.0,16.0,,0
2041,292.1,0.0,20.0,,0
2042,262.73333333,1.0,12.0,,0
2043,90.933333333,2.0,9.0,,0
2044,199.9,2.0,16.0,,0
2045,193.8,0.0,9.0,,1
2046,66.933333333,4.0,7.0,,1
2047,132.86666667,0.0,14.0,,1
2048,21.266666667,1.0,15.0,,1
2049,132.86666667,0.0,21.0,,1
2050,106.53333333,6.0,37.0,,1
2051,,3.0,12.0,,1
2052,195.83333333,1.0,50.0,,1
2053,149.16666667,0.0,28.0,,1
2054,138.33333333,3.0,65.0,,1
2055,19.333333333,7.0,5.0,,1
2056,92.99959341,2.0,11.0,29.112936155,0
2057,285.27593467,0.0,45.0,35.045471057,0
2058,185.64499392,2.0,30.0,39.41871848,0
2059,172.69668464,2.0,34.0,42.565582285,0
2060,198.0728056,0.0,5.0,25.507820486,0
2061,,,,,0
2062,184.99032439,1.0,12.0,28.602076071,0
2063,122.63869991,0.0,15.0,29.327513673,0
2064,256.7103553,0.0,26.0,27.310106973,0
2065,67.111665924,2.0,14.0,37.297772993,0
2066,,,,35.809612733,0
2067,242.6505336,0.0,18.0,30.893118223,0
2068,174.88174385,0.0,11.0,39.784408257,0
2069,101.36228964,1.0,26.0,27.021480654,0
2070,195.53871125,1.0,24.0,36.611072985,0
2071,240.41029194,3.0,37.0,40.735604411,0
2072,,,,,1
2073,130.64846835,0.0,34.0,26.500105076,0
2074,319.59593727,0.0,8.0,25.836785172,0
2075,93.3,1.0,3.0,,1
2076,135.86303837,4.0,24.0,29.21582663,0
2077,232.99471273,3.0,26.0,29.66798564,0
2078,,0.0,0.0,3.657370718,0
2079,178.61236257,0.0,13.0,38.763313808,0
2080,149.45252906,1.0,13.0,37.008526928,0
2081,258.93715422,0.0,26.0,28.730851165,0
2082,162.99374391,0.0,26.0,34.178345675,0
2083,182.18178223,0.0,24.0,34.785132563,0
2084,92.4,0.0,9.0,,1
2085,184.88001057,1.0,23.0,37.347348766,0
2086,71.461704749,0.0,15.0,41.609813237,0
2087,196.24137089,1.0,55.0,35.602875363,0
2088,,0.0,1.0,1.5659310471,0
2089,240.8560165,2.0,25.0,29.06412827,0
2090,248.78813035,3.0,37.0,41.905604624,0
2091,183.52372929,1.0,14.0,39.752171789,0
2092,94.687106657,0.0,24.0,38.412756136,0
2093,89.652536093,0.0,16.0,18.105282019,0
2094,102.6208363,3.0,29.0,38.934169132,1
2095,113.23333333,2.0,25.0,,1
2096,156.54545124,0.0,25.0,42.736665568,0
2097,107.77338665,0.0,17.0,20.643199675,0
2098,68.549045013,2.0,14.0,34.535243721,0
2099,97.962961658,1.0,13.0,33.743367654,0
2100,240.64357656,3.0,25.0,29.267992416,0
2101,,,,39.370262709,0
2102,294.78208459,0.0,19.0,29.952554463,0
2103,178.06475237,0.0,33.0,29.954230932,0
2104,226.2,1.0,33.0,,1
2105,178.03446327,0.0,26.0,40.102751827,0
2106,180.0294503,1.0,30.0,27.045006761,0
2107,,,,34.561831401,0
2108,260.07164985,0.0,27.0,27.286882027,0
2109,81.10679915,1.0,13.0,33.86964175,0
2110,335.98931518,1.0,14.0,30.37586285,1
2111,182.0643734,1.0,20.0,40.206671113,1
2112,157.91698973,,34.0,29.79823118,0
2113,,0.0,0.0,3.7204214203,0
2114,91.923528914,0.0,4.0,35.243120856,0
2115,322.00454197,0.0,16.0,15.916769212,0
2116,154.48481378,2.0,35.0,41.119153488,0
2117,127.76666667,4.0,9.0,,1
2118,198.39162001,3.0,25.0,41.987115537,0
2119,208.92069357,3.0,17.0,37.055724552,0
2120,,,,36.027104172,0
2121,118.91849399,0.0,27.0,24.769621931,0
2122,232.29213861,0.0,24.0,32.012701356,0
2123,175.1914887,0.0,27.0,34.231393529,0
2124,210.99697546,1.0,4.0,23.807147729,0
2125,77.445106295,2.0,14.0,36.869212637,0
2126,175.96269497,,34.0,31.563441222,0
2127,178.1121065,1.0,16.0,33.795091238,0
2128,159.20708757,4.0,22.0,38.94860467,0
2129,222.91307236,0.0,10.0,32.968632674,0
2130,176.84619551,0.0,13.0,27.865588733,0
2131,147.91098236,1.0,10.0,30.962076653,1
2132,74.435993325,0.0,14.0,41.060320697,0
2133,195.87763265,0.0,15.0,24.877508414,0
2134,169.85244928,0.0,14.0,25.10971349,0
2135,110.74174156,2.0,29.0,48.340234737,1
2136,210.71825612,4.0,25.0,40.247372799,0
2137,214.36204349,0.0,9.0,36.30954976,0
2138,145.75659669,4.0,24.0,31.336418262,0
2139,124.56401792,1.0,25.0,34.95327869,0
2140,82.708309337,2.0,32.0,36.947798216,1
2141,345.54310649,1.0,21.0,15.761919171,0
2142,179.127926,2.0,32.0,29.549283511,0
2143,165.33333333,2.0,26.0,,1
2144,179.97707017,3.0,30.0,37.428937524,0
2145,261.18963685,0.0,21.0,28.953067713,0
2146,137.70778301,0.0,21.0,36.801624728,0
2147,149.93529399,6.0,29.0,38.929265887,0
2148,20.759215295,1.0,3.0,42.009390078,0
2149,71.44366499,1.0,21.0,24.470299986,0
2150,234.02181639,3.0,16.0,19.089300996,1
2151,125.38544605,3.0,9.0,36.229863857,0
2152,268.10759246,0.0,16.0,36.158718102,0
2153,165.03026745,,35.0,30.444839071,0
2154,163.13185891,2.0,34.0,40.943866269,0
2155,145.96234363,0.0,21.0,39.244669483,0
2156,108.21700943,2.0,8.0,31.613929557,0
2157,180.94510639,1.0,27.0,33.900056418,0
2158,159.61701999,1.0,14.0,40.752980373,0
2159,182.69566963,1.0,24.0,35.51267298,0
2160,250.56135691,0.0,12.0,34.913793441,0
2161,239.74372086,0.0,12.0,41.077117828,0
2162,258.62150111,0.0,27.0,29.330142054,0
2163,202.46588178,2.0,19.0,42.814734648,0
2164,300.57942292,0.0,19.0,28.118296895,0
2165,,,,38.319425851,0
2166,263.93117074,0.0,21.0,29.96620202,0
2167,,,,35.364139723,0
2168,211.87694515,3.0,15.0,38.104208119,0
2169,98.417753249,0.0,33.0,39.294102796,0
2170,130.77656998,1.0,25.0,33.539887477,0
2171,145.2,0.0,23.0,,1
2172,250.63333333,0.0,46.0,,1
2173,276.06666667,5.0,43.0,,0
2174,153.16666667,2.0,12.0,,0
2175,105.5,4.0,34.0,,1
2176,127.8,2.0,27.0,,1
2177,238.4,3.0,57.0,,1
2178,227.26666667,6.0,37.0,,1
2179,174.50640819,1.0,18.0,36.010891518,0
2180,290.31077491,0.0,46.0,34.69906743,0
2181,147.35531256,0.0,35.0,28.522553371,0
2182,209.46059432,3.0,15.0,39.521844526,0
2183,268.58679992,4.0,43.0,42.692396714,0
2184,188.26097281,1.0,32.0,31.63052886,0
2185,348.66949199,0.0,16.0,39.550703015,0
2186,183.26200947,0.0,33.0,31.486796668,0
2187,209.12994572,3.0,15.0,37.714107061,0
2188,238.62182004,3.0,26.0,31.552706969,0
2189,115.32388361,0.0,24.0,36.85085748,0
2190,114.8430305,1.0,14.0,26.3251112,0
2191,101.79352327,1.0,8.0,32.66950311,0
2192,,0.0,0.0,3.2650833872,0
2193,185.33850577,0.0,28.0,35.549808739,0
2194,263.96101511,0.0,11.0,36.438466265,0
2195,146.71874245,1.0,17.0,33.747115834,0
2196,194.27383376,1.0,23.0,37.134421937,0
2197,245.60569562,1.0,32.0,43.396204585,0
2198,399.35570145,0.0,12.0,21.260894854,0
2199,107.9131329,0.0,23.0,36.327022401,0
2200,125.76666667,1.0,9.0,,0
2201,193.76666667,0.0,20.0,,0
2202,230.3,0.0,18.0,,1
2203,,0.0,0.0,,1
2204,201.83559082,3.0,16.0,39.666054406,0
2205,269.62871093,0.0,19.0,28.17242611,0
2206,148.06729076,0.0,22.0,41.612898979,0
2207,362.51225026,1.0,22.0,14.26712754,0
2208,199.69861743,3.0,25.0,42.319518305,0
2209,174.34778761,2.0,32.0,27.969137978,0
2210,111.00781887,2.0,15.0,38.773136983,0
2211,255.37875694,4.0,36.0,41.625398584,0
2212,302.20191511,0.0,16.0,16.778576691,0
2213,259.73311697,1.0,45.0,35.310217008,0
2214,268.83333333,1.0,34.0,,0
2215,181.72253428,0.0,27.0,32.652022631,0
2216,144.53360587,1.0,22.0,38.781048258,0
2217,,,,35.188159859,0
2218,171.94583874,1.0,25.0,41.960105913,0
2219,181.30579978,0.0,33.0,39.272466343,1
2220,201.04240208,2.0,37.0,43.471677292,0
2221,66.723946838,0.0,20.0,36.516532499,0
2222,215.61201633,0.0,13.0,40.304301343,0
2223,167.43333333,0.0,31.0,,1
2224,231.9014789,2.0,29.0,26.702473442,0
2225,73.455765867,2.0,12.0,28.709192906,0
2226,154.75212087,1.0,13.0,39.389908828,0
2227,103.69281836,0.0,24.0,36.665318539,0
2228,101.56666667,0.0,25.0,,1
2229,182.18025649,3.0,29.0,37.073413461,0
2230,135.33270363,4.0,23.0,29.409524029,0
2231,133.54201413,0.0,10.0,22.964772727,0
2232,176.95253246,0.0,27.0,34.596837528,0
2233,75.892415281,2.0,14.0,36.395366326,0
2234,65.000742252,2.0,12.0,30.268368849,0
2235,181.40485044,1.0,17.0,34.315437212,0
2236,271.65672425,5.0,36.0,40.561983645,0
2237,155.81528651,0.0,13.0,29.556366385,0
2238,308.10854035,0.0,20.0,29.482527873,0
2239,171.95341056,0.0,28.0,32.843504905,0
2240,179.44333226,0.0,13.0,37.705159171,0
2241,195.04218544,3.0,19.0,43.335346713,0
2242,250.32958449,0.0,25.0,30.971730126,0
2243,347.96666667,,42.0,,0
2244,108.01914173,3.0,10.0,37.846648093,0
2245,169.00541019,,9.0,21.532897095,0
2246,221.22314273,2.0,28.0,41.482142965,0
2247,159.25249684,0.0,26.0,42.305239736,0
2248,183.10936064,0.0,19.0,22.643395545,0
2249,73.075238088,1.0,14.0,34.2526057,0
2250,296.33333333,0.0,19.0,,0
2251,91.266666667,1.0,17.0,,1
2252,108.79023328,2.0,19.0,40.990703819,0
2253,76.933122961,1.0,12.0,30.422429425,0
2254,303.68822972,0.0,18.0,27.869079212,0
2255,259.10302278,0.0,19.0,29.479662342,0
2256,316.03624437,0.0,9.0,26.166013822,0
2257,105.66623421,0.0,17.0,20.333155595,0
2258,68.583689736,0.0,19.0,36.839422636,0
2259,230.45755435,10.0,24.0,33.383314175,0
2260,111.6,1.0,23.0,,1
2261,217.24212905,3.0,25.0,40.827344633,0
2262,295.72131731,0.0,19.0,29.966602425,0
2263,135.94862249,0.0,35.0,27.194107012,0
2264,120.78139621,1.0,22.0,23.20471329,1
2265,173.87586768,,10.0,20.682377402,0
2266,,,,,0
2267,134.63357916,0.0,36.0,39.196149463,1
2268,209.47991026,0.0,15.0,35.774891787,1
2269,239.08369595,0.0,14.0,19.626149514,0
2270,111.8099755,0.0,24.0,39.008508115,0
2271,142.03790337,5.0,21.0,34.122753508,0
2272,83.062468192,0.0,15.0,42.403634209,0
2273,176.53032737,0.0,39.0,24.393714522,1
2274,284.49690358,0.0,19.0,31.164149986,0
2275,239.77323213,3.0,37.0,42.236189141,0
2276,182.40075506,0.0,19.0,21.296075321,0
2277,192.48231602,4.0,26.0,41.176711827,0
2278,153.08755553,0.0,22.0,40.195306935,0
2279,120.7,1.0,20.0,,0
2280,71.550477459,0.0,19.0,34.75170874,0
2281,297.9070847,1.0,8.0,25.940710954,0
2282,180.18742244,0.0,27.0,33.351870253,0
2283,111.58860329,5.0,38.0,91.612599977,1
2284,210.20212954,0.0,11.0,41.011001372,0
2285,242.94051409,2.0,26.0,32.175036059,0
2286,90.273079432,0.0,7.0,41.693377223,1
2287,69.268409144,0.0,20.0,23.916346606,0
2288,341.64350174,0.0,16.0,40.107659088,0
2289,,0.0,0.0,38.394222444,1
2290,278.30142446,1.0,7.0,43.313200229,1
2291,145.79410614,0.0,22.0,40.114411439,0
2292,234.94895108,0.0,25.0,30.951437369,0
2293,183.60866723,0.0,30.0,26.431314522,0
2294,235.68096702,0.0,17.0,33.770037533,0
2295,153.73539865,1.0,12.0,29.964687389,0
2296,,,,24.371050483,0
2297,95.94866523,1.0,9.0,34.166345197,0
2298,254.25961308,0.0,21.0,28.885618182,0
2299,259.81328323,1.0,16.0,23.735216156,0
2300,255.96142794,0.0,16.0,35.453810357,0
2301,186.99935879,2.0,12.0,25.81001106,0
2302,342.06666667,2.0,14.0,,1
2303,,,,25.689710943,0
2304,169.44834174,0.0,27.0,34.130768601,0
2305,69.823553128,0.0,15.0,41.637058771,0
2306,107.53333333,0.0,15.0,,0
2307,116.33768431,0.0,26.0,28.296734839,0
2308,,,,,1
2309,,,,,1
2310,107.36666667,0.0,11.0,,0
2311,115.6,1.0,10.0,,0
2312,117.66666667,3.0,49.0,,0
2313,248.6,3.0,42.0,,0
2314,255.66666667,1.0,35.0,,0
2315,281.06666667,1.0,17.0,,0
2316,174.43333333,0.0,20.0,,1
2317,109.56666667,1.0,15.0,,1
2318,171.43333333,1.0,32.0,,1
2319,188.66666667,4.0,17.0,,1
2320,145.06666667,1.0,14.0,,1
2321,205.96666667,2.0,51.0,,1
2322,204.40944332,1.0,12.0,28.364798507,0
2323,200.15536564,1.0,19.0,20.116982025,0
2324,257.22632505,1.0,12.0,33.903063818,0
2325,135.76848539,2.0,49.0,29.448045527,0
2326,211.10255212,2.0,18.0,42.254580037,0
2327,215.98589471,3.0,18.0,37.148691731,0
2328,184.61319091,0.0,12.0,18.194280421,1
2329,105.77172611,4.0,21.0,37.458280401,0
2330,301.56399129,0.0,19.0,29.17813328,0
2331,110.20635054,1.0,10.0,19.187914011,0
2332,130.34246718,4.0,8.0,34.792831648,1
2333,194.63461729,0.0,20.0,22.023264648,0
2334,237.68227828,0.0,17.0,33.089017513,0
2335,0.0,12.0,8.0,,1
2336,199.53304804,0.0,15.0,25.092147219,0
2337,151.4710746,1.0,26.0,42.282137884,0
2338,134.3555745,0.0,34.0,31.98051047,0
2339,134.99325176,4.0,24.0,29.778946076,0
2340,276.54991315,1.0,16.0,36.599391114,0
2341,,,,27.735204056,0
2342,174.5911708,2.0,23.0,50.276214936,1
2343,178.33902633,3.0,32.0,27.541140882,0
2344,123.66357507,4.0,23.0,30.635348147,0
2345,76.431213214,2.0,11.0,31.041183878,0
2346,82.99126514,2.0,8.0,33.215104024,0
2347,209.05180452,0.0,12.0,39.64882408,0
2348,196.1321341,0.0,15.0,23.773201872,0
2349,219.67280084,0.0,32.0,34.639961398,1
2350,106.98389551,2.0,49.0,29.057908417,0
2351,232.35332303,10.0,23.0,36.470707024,0
2352,238.26434622,3.0,25.0,32.13676623,0
2353,139.98397675,0.0,20.0,43.797459562,1
2354,,,,24.701641997,1
2355,255.68764844,2.0,41.0,38.746759787,0
2356,,,,24.835957923,0
2357,137.84110526,2.0,35.0,40.289761298,0
2358,127.06000805,1.0,26.0,31.338764479,0
2359,130.16751478,1.0,26.0,27.172964706,0
2360,62.9,0.0,17.0,,1
2361,260.08494491,0.0,20.0,28.839933481,0
2362,144.99929699,3.0,23.0,30.130636379,0
2363,262.30674029,0.0,19.0,30.933678393,0
2364,253.59245092,3.0,25.0,30.686218746,0
2365,,0.0,0.0,3.9608594999,0
2366,145.10187268,1.0,26.0,34.429631976,0
2367,205.6830398,0.0,20.0,20.989811835,0
2368,115.13688503,0.0,9.0,28.738343193,0
2369,333.83333333,2.0,50.0,,0
2370,103.5,1.0,17.0,,0
2371,320.63333333,2.0,26.0,,1
2372,155.14316084,6.0,28.0,40.50295999,0
2373,220.89922098,0.0,12.0,39.877500773,0
2374,190.75304367,1.0,36.0,40.778142317,0
2375,314.4683435,0.0,8.0,27.608918922,0
2376,82.066405167,2.0,7.0,32.76978633,0
2377,133.37810853,1.0,17.0,35.716612111,0
2378,,,,35.311170918,0
2379,255.71956727,0.0,15.0,23.062913802,0
2380,217.27719188,0.0,9.0,34.095384038,0
2381,244.83986415,2.0,26.0,32.647541118,0
2382,137.59782329,0.0,25.0,41.613325222,0
2383,83.2,3.0,11.0,,0
2384,262.07916362,1.0,15.0,21.981066452,0
2385,285.20006197,1.0,18.0,28.171651103,0
2386,169.34664702,1.0,34.0,42.791632518,0
2387,,0.0,0.0,2.553521964,0
2388,120.95551442,0.0,10.0,21.11871262,0
2389,114.41203294,0.0,10.0,21.46972396,0
2390,171.6224654,0.0,13.0,36.555188948,0
2391,295.79211095,0.0,20.0,30.303766952,0
2392,132.6602719,2.0,26.0,39.686959105,0
2393,121.74760077,4.0,24.0,29.30354901,0
2394,109.33079808,1.0,19.0,40.871987202,0
2395,121.298029,1.0,27.0,24.761899592,0
2396,341.50155908,,41.0,39.435496901,0
2397,118.74648606,3.0,49.0,29.571263376,0
2398,176.418283,0.0,30.0,27.644954624,0
2399,94.38539454,0.0,15.0,40.136054213,0
2400,284.51696603,1.0,46.0,32.911384663,0
2401,179.34102702,0.0,27.0,35.852863711,0
2402,104.40459654,1.0,27.0,24.35085757,0
2403,174.67690038,0.0,13.0,27.191720909,0
2404,85.748149115,2.0,11.0,31.547811669,0
2405,178.93616767,0.0,14.0,27.062233476,0
2406,89.856577087,2.0,9.0,33.474513805,0
2407,163.99161436,2.0,13.0,41.492816338,0
2408,123.21810499,1.0,9.0,18.324935276,0
2409,233.39727318,2.0,26.0,31.316415415,0
2410,220.91726199,0.0,17.0,47.914521113,1
2411,177.86666667,,11.0,,1
2412,178.6,0.0,25.0,,0
2413,384.5,0.0,71.0,,1
2414,166.84639629,2.0,32.0,27.527227051,0
2415,24.955529607,1.0,4.0,39.103725167,0
2416,,,,24.539945806,0
2417,94.36324735,1.0,8.0,32.605000982,0
2418,250.45228937,10.0,24.0,36.876234534,0
2419,254.66452576,0.0,35.0,38.724679607,0
2420,237.59925433,0.0,18.0,34.883435314,0
2421,118.97606272,0.0,14.0,25.963060686,0
2422,259.74689056,0.0,19.0,30.568713386,0
2423,228.56035401,0.0,9.0,34.124242283,0
2424,135.84837377,0.0,19.0,24.684137856,0
2425,107.12103915,2.0,19.0,41.932036627,0
2426,,,,25.192869401,0
2427,146.86666667,2.0,29.0,,1
2428,266.83333333,0.0,23.0,,0
2429,236.50811644,0.0,21.0,30.181217161,0
2430,122.11663939,1.0,9.0,20.82876656,0
2431,260.89153319,0.0,20.0,28.1898371,0
2432,80.706197627,1.0,13.0,34.529550086,0
2433,126.73042833,0.0,5.0,36.46319167,1
2434,93.333333333,3.0,23.0,,1
2435,344.28202028,1.0,50.0,33.974281202,0
2436,317.24400167,0.0,16.0,17.617908723,0
2437,182.88257536,0.0,25.0,32.224452406,0
2438,164.29505001,1.0,25.0,41.546002515,0
2439,,,,35.890562469,0
2440,148.35522113,0.0,23.0,42.033084871,0
2441,286.30181489,0.0,19.0,28.638062771,0
2442,237.83915914,0.0,18.0,31.25670012,0
2443,257.04754426,2.0,41.0,39.832079025,0
2444,87.431226279,2.0,12.0,29.404935156,0
2445,193.68506884,2.0,18.0,34.542533238,0
2446,86.641823326,0.0,17.0,23.397362241,0
2447,169.98530778,0.0,18.0,35.635393849,1
2448,163.4989942,0.0,31.0,35.428415656,1
2449,,,,24.595377852,0
2450,302.652472,0.0,16.0,18.423923816,0
2451,189.56390632,0.0,30.0,29.417708768,0
2452,222.81508892,0.0,12.0,40.524796869,0
2453,67.038031911,0.0,11.0,40.317434429,1
2454,166.49606529,3.0,31.0,29.316710061,0
2455,71.420815089,2.0,11.0,29.151698162,0
2456,120.82737185,0.0,26.0,25.27620451,0
2457,76.914717556,2.0,11.0,30.69643481,0
2458,106.65751886,1.0,19.0,25.197806875,0
2459,245.67057762,1.0,16.0,23.112289816,0
2460,273.60251714,0.0,23.0,26.84247974,0
2461,78.687519875,0.0,21.0,25.430314939,0
2462,87.466666667,0.0,28.0,,1
2463,,,,34.478073974,0
2464,148.42324633,0.0,33.0,31.770101546,0
2465,277.79408675,0.0,16.0,23.705359284,0
2466,88.754574794,0.0,21.0,24.224695417,0
2467,321.40837406,2.0,50.0,35.240741305,0
2468,94.971595989,3.0,48.0,30.920501687,0
2469,184.77721416,0.0,26.0,34.483990385,0
2470,240.86344144,0.0,17.0,34.532496085,0
2471,191.17794146,0.0,13.0,36.64708052,0
2472,,,,,1
2473,242.55236799,2.0,26.0,29.819634389,0
2474,185.43333333,2.0,14.0,,1
2475,339.7,,17.0,,0
2476,51.666666667,1.0,10.0,,0
2477,107.53333333,2.0,10.0,,0
2478,162.02394644,0.0,26.0,42.897162114,0
2479,126.49380515,2.0,10.0,28.394817363,0
2480,249.24880458,0.0,16.0,21.009280887,0
2481,269.71854827,1.0,35.0,38.507887732,0
2482,113.89796663,1.0,9.0,27.108081708,0
2483,127.16522994,3.0,10.0,38.953722682,0
2484,30.009474259,2.0,3.0,39.080207117,0
2485,329.76021459,1.0,50.0,36.745013007,0
2486,91.005539849,0.0,16.0,19.240351261,0
2487,81.314818639,2.0,13.0,33.981408348,0
2488,121.06495368,1.0,19.0,22.576823939,0
2489,133.93050973,1.0,22.0,35.547407219,0
2490,243.99793481,3.0,26.0,29.048020616,0
2491,129.96775559,0.0,24.0,3.0161414514,1
2492,122.08949983,5.0,20.0,43.06260476,1
2493,170.76666667,0.0,14.0,,0
2494,125.03135342,1.0,8.0,26.343855653,0
2495,173.01078502,1.0,26.0,41.583529165,0
2496,279.24075144,0.0,11.0,36.19837544,0
2497,155.44545292,1.0,34.0,33.135696766,0
2498,313.77973109,1.0,8.0,27.751942776,0
2499,194.11317353,2.0,36.0,41.329763904,0
2500,103.10650454,0.0,7.0,39.840875348,1
2501,288.58189104,0.0,20.0,28.275562841,0
2502,91.074218176,0.0,16.0,21.620580277,0
2503,156.33174453,2.0,11.0,28.164440536,0
2504,105.67597798,0.0,27.0,27.473814727,0
2505,134.85999691,4.0,23.0,29.535058556,0
2506,119.08311639,5.0,22.0,36.360597073,0
2507,153.69186903,0.0,25.0,30.900915596,0
2508,267.8272583,0.0,33.0,28.420293345,0
2509,275.28311554,5.0,42.0,39.323885122,0
2510,110.05673141,0.0,8.0,28.802398701,0
2511,206.51873487,1.0,50.0,43.762930265,1
2512,114.85553461,1.0,19.0,22.957291799,0
2513,83.466086341,0.0,20.0,22.553039619,0
2514,,,,27.573736504,0
2515,233.67873071,0.0,17.0,33.550265214,0
2516,239.02367545,1.0,35.0,38.171623527,0
2517,,,,,1
2518,188.50167197,1.0,30.0,26.5682704,0
2519,305.91507573,0.0,18.0,29.653563484,0
2520,152.79769083,1.0,17.0,34.250266185,0
2521,110.0,0.0,31.0,,1
2522,138.16666667,1.0,18.0,,1
2523,108.53333333,0.0,22.0,,1
2524,135.3,1.0,20.0,,1
2525,14.6,1.0,1.0,,1
2526,62.3,2.0,3.0,,1
2527,122.23314815,0.0,23.0,,1
2528,107.66666667,1.0,21.0,,1
2529,174.03329961,1.0,16.0,,1
2530,247.58424908,1.0,27.0,,1
2531,55.966666667,0.0,4.0,,1
2532,63.7,1.0,27.0,,1
2533,266.93333333,0.0,48.0,,1
2534,207.23333333,0.0,27.0,,1
2535,120.6,2.0,19.0,,1
2536,66.133333333,0.0,11.0,,1
2537,97.666666667,1.0,8.0,,1
2538,171.3,0.0,17.0,,1
2539,91.266666667,1.0,10.0,,1
2540,136.46666667,0.0,19.0,,1
2541,75.4,2.0,9.0,,1
2542,,,,,1
2543,170.7,4.0,21.0,,1
2544,186.86666667,7.0,26.0,,1
2545,9.1,2.0,24.0,,1
2546,20.166666667,0.0,2.0,,1
2547,275.5,1.0,19.0,,1
2548,118.16666667,1.0,19.0,,1
2549,114.86666667,1.0,16.0,,1
2550,,,,,1
2551,322.6,0.0,6.0,,0
2552,323.63333333,0.0,16.0,,0
2553,130.86666667,2.0,22.0,,0
2554,304.36666667,0.0,27.0,,0
2555,238.4,1.0,24.0,,0
2556,239.5,0.0,28.0,,0
2557,86.266666667,2.0,9.0,,0
2558,289.0,1.0,10.0,,0
2559,273.93333333,2.0,21.0,,0
2560,223.20307018,0.0,19.0,,0
2561,247.56666667,0.0,21.0,,0
2562,186.7,1.0,10.0,,0
2563,120.3,0.0,13.0,,0
2564,,1.0,16.0,,0
2565,300.26666667,2.0,19.0,,0
2566,181.6,0.0,23.0,,0
2567,137.0,1.0,21.0,,0
2568,142.0,1.0,24.0,,0
2569,289.16666667,0.0,47.0,,0
2570,133.93333333,2.0,9.0,,0
2571,244.76666667,1.0,50.0,,0
2572,147.1,1.0,18.0,,0
2573,160.3,0.0,25.0,,0
2574,207.96666667,1.0,19.0,,0
2575,263.16666667,1.0,30.0,,0
2576,115.66666667,3.0,16.0,,0
2577,247.1,0.0,14.0,,0
2578,128.86666667,0.0,30.0,,0
2579,202.96666667,0.0,17.0,,0
2580,282.16666667,1.0,17.0,,0
2581,211.03333333,0.0,16.0,,0
2582,249.53333333,0.0,31.0,,1
2583,206.96666667,1.0,45.0,,1
2584,114.6,0.0,27.0,,1
2585,105.5,1.0,28.0,,1
2586,75.333333333,0.0,33.0,,1
